#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
UNKNOWN	-1	91.03299999999999	90.96724	95.2506	96.59062	90.57242	77.35188000000001	83.17538	94.69125	94.87063	91.38566999999999	75.28191	82.61145	87.0483	94.39381	95.22375	94.40526	86.34541999999999	95.13065	94.1458	73.88923	95.74339	93.00718	86.83622	93.23784	74.10878000000001	92.86946	93.0072	91.81869	91.19105	91.44115	90.31571	90.26083	81.20456999999999	91.67749
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Ackermannviridae	10239|||28883|2169529	0.14979105559908548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Ackermannviridae|g__Ag3virus	10239|||28883|2169529|2169532	0.07642395305871318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Ackermannviridae|g__Ag3virus|s__Shigella_virus_AG3	10239|||28883|2169529|2169532|1987994	0.07642395305871318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Ackermannviridae|g__Vi1virus	10239|||28883|2169529|1298971	0.07336710254037232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Ackermannviridae|g__Vi1virus|s__Salmonella_virus_ViI	10239|||28883|2169529|1298971|1987993	0.07336710254037232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified	10239|||28883|	0	0.03776959850505154	0	0	0.06273302061838873	0	0.06084959423442712	0	0	0.01120207026016965	0.34434274439127577	0.06836133132928468	0	0.14327350785801418	0	0	0	0	0	0	0	0	0.015146244396593237	0	0	0	0	0	0	0	0.0797569333961824	0	0.02229137550695193	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified|g__Caudovirales_unclassified	10239|||28883||	0	0.03776959850505154	0	0	0.06273302061838873	0	0.06084959423442712	0	0	0.01120207026016965	0.34434274439127577	0.06836133132928468	0	0.14327350785801418	0	0	0	0	0	0	0	0	0.015146244396593237	0	0	0	0	0	0	0	0.0797569333961824	0	0.02229137550695193	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified|g__Caudovirales_unclassified|s__Enterobacteria_phage_P4	10239|||28883|||10680	0	0.03776959850505154	0	0	0.06273302061838873	0	0.06084959423442712	0	0	0.01120207026016965	0.34434274439127577	0.06836133132928468	0	0.14327350785801418	0	0	0	0	0	0	0	0	0.015146244396593237	0	0	0	0	0	0	0	0.0797569333961824	0	0.02229137550695193	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Bcep78virus	10239|||28883|10662|1198138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05066174267469016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Bcep78virus|s__Burkholderia_virus_Bcep1	10239|||28883|10662|1198138|244310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05066174267469016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cc31virus	10239|||28883|10662|1913650	0	0	0	0	0	0	0	0	0	0.0448677198939508	0	0	0	0	0	0	0	0	0	0	0	1.6534909282866164	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cc31virus|s__Escherichia_virus_CC31	10239|||28883|10662|1913650|1913656	0	0	0	0	0	0	0	0	0	0.0448677198939508	0	0	0	0	0	0	0	0	0	0	0	1.6534909282866164	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cr3virus	10239|||28883|10662|1914850	0	0	0	0	0.16093166449191207	0	0.1442593181199017	0	0	0	0	0.20583170148318888	0	0	0	0.118424902031482	0.6851416882488103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cr3virus|s__Cronobacter_virus_CR3	10239|||28883|10662|1914850|1914897	0	0	0	0	0.16093166449191207	0	0.0647142088819367	0	0	0	0	0.20583170148318888	0	0	0	0.118424902031482	0.6851416882488103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Cr3virus|s__Pectobacterium_virus_phiTE	10239|||28883|10662|1914850|1980961	0	0	0	0	0	0	0.07954510923796497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Ea214virus	10239|||28883|10662|1985293	0.10856796025465454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27231954044141865	0.4432670400677888	0.7235957121771734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37809255309691947	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Ea214virus|s__Erwinia_virus_Ea214	10239|||28883|10662|1985293|1965384	0.10856796025465454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27231954044141865	0.4432670400677888	0.7235957121771734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37809255309691947	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Hapunavirus	10239|||28883|10662|1198976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2725067368701962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07442767577982648	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Hapunavirus|s__Vibrio_virus_VP882	10239|||28883|10662|1198976|261726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2725067368701962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07442767577982648	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Hp1virus	10239|||28883|10662|1196844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3860667792491877	0.5841978877794761	0	0	0	0	0	0	0	0	0	0	0	0	1.16274767025828	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Hp1virus|s__Aeromonas_virus_phiO18P	10239|||28883|10662|1196844|393598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3860667792491877	0.5841978877794761	0	0	0	0	0	0	0	0	0	0	0	0	1.16274767025828	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Msw3virus	10239|||28883|10662|1980938	0.024048599017712818	0	0	0	0	0	0	0	0	0	0.08452844653536377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Msw3virus|s__Klebsiella_phage_JD001	10239|||28883|10662|1980938|1236000	0.024048599017712818	0	0	0	0	0	0	0	0	0	0.08452844653536377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Muvirus	10239|||28883|10662|186777	0	0	0	0	0	0	0.007027642743860482	0	0	0.08438335869543513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Muvirus|s__Escherichia_phage_D108	10239|||28883|10662|186777|665033	0	0	0	0	0	0	0.007027642743860482	0	0	0.08438335869543513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified	10239|||28883|10662|	0.0750502085605911	0.23034450936942635	0	0	0.3227438652054221	0.21398621738397464	0.10185959947301924	0.10950946856547428	0	0.22320667695961385	0.7940982481166194	0.3904980642844818	0.13891471952770948	0	0.3938811943040009	0.44611532031384055	0.3707491150141738	0.6418009455478682	0.4843301285107161	0	0	0.9500837877157357	0.09872834431987597	0	0	0	0	0	0	0.1889032694989432	0.7168875505663295	0.4447623612498721	0.2937349210983514	0.2389683267964696
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Agrobacterium_phage_7_7_1	10239|||28883|10662||1161931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5659181356524269	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Bdellovibrio_phage_phi1402	10239|||28883|10662||1035662	0	0	0	0	0	0	0	0	0	0.15583489035721393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Clostridium_phage_c_st	10239|||28883|10662||12336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4040127193673565	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Cronobacter_phage_ENT47670	10239|||28883|10662||984186	0.04549228434936517	0	0	0	0	0	0.029650023479782926	0	0	0	0.2312377159804451	0	0.04446188005022319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027975752565073942	0.1870783954223401	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Cronobacter_phage_vB_CsaM_GAP32	10239|||28883|10662||1141136	0	0.23034450936942635	0	0	0.10671929309279833	0	0.04110422309678129	0.10950946856547428	0	0.06737178660239987	0.3223288149575842	0.20474143962371227	0.09445413464716937	0	0.3938811943040009	0.44611532031384055	0	0	0.4843301285107161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16652589018068994
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Escherichia_phage_phAPEC8	10239|||28883|10662||1229753	0	0	0	0	0.14665736156769846	0	0	0	0	0	0	0	0	0	0	0	0	0.3084074122701645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Pseudomonas_phage_OBP	10239|||28883|10662||1124849	0	0	0	0	0	0	0.012608368379815769	0	0	0	0.24053171717859015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10665652567601132	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Pseudomonas_phage_PaBG	10239|||28883|10662||1335230	0	0	0	0	0	0	0	0	0	0	0	0.12294397848872525	0	0	0	0	0.3707491150141738	0.2829499377043596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07244326886655647
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Rhizobium_phage_RR1_A	10239|||28883|10662||929833	0	0	0	0	0.06936721054492538	0.21398621738397464	0	0	0	0	0	0.062810907317404	0	0	0	0	0	0.050444082508838035	0	0	0	0	0.09872834431987597	0	0	0	0	0	0	0.1889032694989432	0.15096941491390253	0.012774863233979977	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Rhizobium_phage_RR1_B	10239|||28883|10662||929834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9500837877157357	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Rhodococcus_phage_E3	10239|||28883|10662||1007869	0.029557924211225918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Salmonella_phage_ST64B	10239|||28883|10662||175950	0	0	0	0	0	0	0.018495302054885872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P1virus	10239|||28883|10662|186789	0	0	0	0	0	0	0.0077998926886610484	0	0	0	0.050533659706084665	0	0.027106606297041026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P1virus|s__Escherichia_virus_P1	10239|||28883|10662|186789|10678	0	0	0	0	0	0	0.0077998926886610484	0	0	0	0.050533659706084665	0	0.027106606297041026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus	10239|||28883|10662|140410	0.3064553171891017	0.6030878300347311	0.11267802372590142	0	0.22052247180560464	0.3237457937424684	0.1094744213688087	0.13141550310518338	0	0.1843844914463052	0.9606709733139066	0.485342151785741	0.2552041198618115	0.3177819107920341	0.2861467707963387	0	0.4659187961362197	0.09005092866151314	0.2332704878968133	0	0	0	0.08790113589279623	0.2919034637810678	0	0.13756884367349298	0	0	0	0.1702107376094727	0	0.06911009148025106	0.7145927074928828	0.11288899211748316
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Burkholderia_phage_KL3	10239|||28883|10662|140410|910474	0	0	0	0	0	0	0.00512477850078981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Burkholderia_phage_KS14	10239|||28883|10662|140410|910475	0	0	0	0	0	0	0.004657054133350686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Burkholderia_phage_KS5	10239|||28883|10662|140410|910473	0	0	0	0	0	0	0.008634393718336604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04023266705206587
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Enterobacteria_phage_fiAA91_ss	10239|||28883|10662|140410|1357825	0	0	0	0	0	0	0	0	0	0.04600567243268381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Erwinia_phage_ENT90	10239|||28883|10662|140410|947843	0.1547309762519279	0.16965156292203018	0.11267802372590142	0	0.22052247180560464	0.3237457937424684	0.04514886115190233	0.04372288204465008	0	0	0.7039167747886605	0.3942887674003653	0.2552041198618115	0.11785896063589145	0	0	0.3206900648317393	0	0.2332704878968133	0	0	0	0	0.22488235492464628	0	0.13756884367349298	0	0	0	0.1702107376094727	0	0.06911009148025106	0.6030662868810779	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Escherichia_virus_P2	10239|||28883|10662|140410|10679	0	0	0	0	0	0	0	0	0	0.06044931377782872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Pseudomonas_virus_phiCTX	10239|||28883|10662|140410|35343	0.07504213826001466	0.2167465867622841	0	0	0	0	0.027917087873803443	0	0	0	0.15168007700079136	0	0	0	0	0	0.14523009676232887	0.09005092866151314	0	0	0	0	0.08790113589279623	0.06702110885642151	0	0	0	0	0	0	0	0	0.06486489545703357	0.07265632506541729
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Ralstonia_virus_RSA1	10239|||28883|10662|140410|406340	0.0766822026771591	0.2166905836267957	0	0	0	0	0.007131955372569927	0	0	0.049585786551513786	0.10507164971562544	0.09105338438537576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Salmonella_phage_RE_2010	10239|||28883|10662|140410|929814	0	0	0	0	0	0	0.010856925694549123	0	0	0.02834371868427884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__P2virus|s__Salmonella_virus_PsP3	10239|||28883|10662|140410|12407	0	0	0	0	0	0	0	0.08769262106053331	0	0	0	0	0	0.1999229501561427	0.2861467707963387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04665964561214855	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Phikzvirus	10239|||28883|10662|680115	0	0	0	0	0	0	0.00383096541244202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Phikzvirus|s__Pseudomonas_phage_201phi2_1	10239|||28883|10662|680115|198110	0	0	0	0	0	0	0.00383096541244202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae	10239|||28883|10744	0.16658714449877526	0.6032513230593023	0.04542180999158698	0	2.5107868138411007	0	0.0661914103014027	0.07303090959490502	0	0.6611254434568533	0.8874016159959767	0.7985568215814897	0.06743559988857732	0.36121868132939255	0.9674323213033972	0.203709383639692	0.19407388945963294	0.12913139754509173	0	0	0.4731975710068073	0	0.09045359268794607	0.1055241651682282	0	0	0	0	0	0.28812945961221564	0.13045614508622624	0.008079611602431798	2.92141632816965	0.21971004382131748
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Bpp1virus	10239|||28883|10744|542959	0	0	0	0	0	0	0	0	0	0	0	0	0.03445151356974969	0	0.2523357298006638	0	0	0.12913139754509173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08567522396689978
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Bpp1virus|s__Burkholderia_virus_BcepC6B	10239|||28883|10744|542959|279280	0	0	0	0	0	0	0	0	0	0	0	0	0.03445151356974969	0	0.2523357298006638	0	0	0.12913139754509173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08567522396689978
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus	10239|||28883|10744|542960	0	0	0	0	0	0	0.023774867036986468	0	0	0.3459341260442116	0	0.2629217770339615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus|s__Escherichia_virus_phiV10	10239|||28883|10744|542960|1982579	0	0	0	0	0	0	0	0	0	0.12011213954062094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus|s__Salmonella_virus_Epsilon15	10239|||28883|10744|542960|1982580	0	0	0	0	0	0	0.010451452411984993	0	0	0.09850999282312828	0	0.2629217770339615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Epsilon15virus|s__Salmonella_virus_SPN1S	10239|||28883|10744|542960|1982581	0	0	0	0	0	0	0.013323414625001476	0	0	0.12731199368046234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Lit1virus	10239|||28883|10744|1920762	0	0	0	0	0.12691788896832026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Lit1virus|s__Pseudomonas_virus_LIT1	10239|||28883|10744|1920762|1920763	0	0	0	0	0.12691788896832026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__N4virus	10239|||28883|10744|371730	0	0	0	0	0	0	0.006312596498674774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__N4virus|s__Escherichia_virus_N4	10239|||28883|10744|371730|10752	0	0	0	0	0	0	0.006312596498674774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__P22virus	10239|||28883|10744|186794	0	0	0	0	0	0	0	0	0	0.13268905631995628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__P22virus|s__Enterobacteria_phage_IME10	10239|||28883|10744|186794|1090133	0	0	0	0	0	0	0	0	0	0.07394796349921126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__P22virus|s__Salmonella_phage_epsilon34	10239|||28883|10744|186794|348058	0	0	0	0	0	0	0	0	0	0.023446474034243117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__P22virus|s__Salmonella_virus_HK620	10239|||28883|10744|186794|155148	0	0	0	0	0	0	0	0	0	0.035293757353845795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified	10239|||28883|10744|	0.16658714449877526	0.6032513230593023	0.04542180999158698	0	2.383867982114513	0	0.03610394676574146	0.07303090959490502	0	0.18250226109268547	0.8874016159959767	0.5356350445475282	0.03298408631882764	0.36121868132939255	0.7150965915027333	0.203709383639692	0.19407388945963294	0	0	0	0.4731975710068073	0	0.09045359268794607	0.1055241651682282	0	0	0	0	0	0.28812945961221564	0.13045614508622624	0.008079611602431798	2.6563613479533035	0.13403481985441773
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Erwinia_phage_PEp14	10239|||28883|10744||1131315	0	0	0	0	0.06266797029794949	0	0.0020711104184084877	0	0	0	0.18140110636422133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Erwinia_phage_vB_EamP_S6	10239|||28883|10744||1051675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4037257553872914	0.010461392264376071
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Escherichia_phage_KBNP135	10239|||28883|10744||1225804	0.043984034841635836	0	0	0	0	0	0.010496878879326205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
