centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
						s__geobacter_sulfurreducens_pca			s__geobacter_sulfurreducens_pca
						s__geobacter_uraniireducens_rf4			s__geobacter_uraniireducens_rf4
							s__geobacteraceae species incertae sedis		s__geobacteraceae species incertae sedis
						s__geodermatophilus			s__geodermatophilus
	s__geodermatophilus_a_daqingensis								s__geodermatophilus_a_daqingensis
	s__geodermatophilus_endophyticus								s__geodermatophilus_endophyticus
	s__geodermatophilus_obscurus_a								s__geodermatophilus_obscurus_a
	s__geodermatophilus_obscurus_b								s__geodermatophilus_obscurus_b
						s__geodermatophilus_obscurus_dsm_43160			s__geodermatophilus_obscurus_dsm_43160
	s__geodermatophilus_sabuli_a								s__geodermatophilus_sabuli_a
	s__geodermatophilus_sp000701365								s__geodermatophilus_sp000701365
	s__geodermatophilus_sp003319115								s__geodermatophilus_sp003319115
	s__geodermatophilus_sp003319125								s__geodermatophilus_sp003319125
	s__geodermatophilus_sp003428645								s__geodermatophilus_sp003428645
	s__geodermatophilus_sp004571065								s__geodermatophilus_sp004571065
	s__geodermatophilus_sp008124535								s__geodermatophilus_sp008124535
	s__geodermatophilus_sp900104025								s__geodermatophilus_sp900104025
						s__geodermatophilus_sp_cpcc201356			s__geodermatophilus_sp_cpcc201356
				s__geodermatophilus_sp_tf02_6	s__geodermatophilus_sp_tf02_6				s__geodermatophilus_sp_tf02_6
								s__geofilum_sgb63939	s__geofilum_sgb63939
	s__geofilum_sp002411385								s__geofilum_sp002411385
	s__geofilum_sp002412555								s__geofilum_sp002412555
	s__geofilum_sp002427105								s__geofilum_sp002427105
	s__geofilum_sp012838865								s__geofilum_sp012838865
	s__geoglobus_acetivorans_a								s__geoglobus_acetivorans_a
	s__geoglobus_ahangari_a								s__geoglobus_ahangari_a
	s__geoglobus_sp002494725								s__geoglobus_sp002494725
	s__geoglobus_sp015522195								s__geoglobus_sp015522195
	s__geoglobus_sp015523645								s__geoglobus_sp015523645
	s__geomicrobium_a_sediminis								s__geomicrobium_a_sediminis
	s__geomicrobium_a_sp000698125								s__geomicrobium_a_sp000698125
	s__geomicrobium_a_sp000698145								s__geomicrobium_a_sp000698145
	s__geomicrobium_a_sp012970285								s__geomicrobium_a_sp012970285
	s__geomobilimonas_sp003574885								s__geomobilimonas_sp003574885
	s__geomonas_pelophila								s__geomonas_pelophila
								s__geomonas_sgb56509	s__geomonas_sgb56509
								s__geomonas_sgb58134	s__geomonas_sgb58134
					s__geomonas_soli				s__geomonas_soli
	s__geomonas_sp000023645								s__geomonas_sp000023645
	s__geomonas_sp000175115								s__geomonas_sp000175115
	s__geomonas_sp003490025								s__geomonas_sp003490025
	s__geomonas_sp003499925								s__geomonas_sp003499925
	s__geomonas_sp018919395								s__geomonas_sp018919395
	s__geomonas_sp018986915								s__geomonas_sp018986915
	s__geomonas_sp018986935								s__geomonas_sp018986935
	s__geomonas_sp019203205								s__geomonas_sp019203205
	s__geomonas_sp903925075								s__geomonas_sp903925075
	s__geopsychrobacter_sp009993495								s__geopsychrobacter_sp009993495
	s__geopsychrobacter_sp012974425								s__geopsychrobacter_sp012974425
	s__georgenia_a_faecalis								s__georgenia_a_faecalis
	s__georgenia_sp003991205								s__georgenia_sp003991205
	s__georgenia_sp006352065								s__georgenia_sp006352065
					s__georgenia_sp_syp_b2076				s__georgenia_sp_syp_b2076
	s__georhizobium_haloflavum								s__georhizobium_haloflavum
	s__georhizobium_sp902498825								s__georhizobium_sp902498825
						s__geosporobacter			s__geosporobacter
	s__geothermincola_a_secundus								s__geothermincola_a_secundus
	s__geothermobacter_sp003695205								s__geothermobacter_sp003695205
				s__geothermobacter_sp_epr_m	s__geothermobacter_sp_epr_m				s__geothermobacter_sp_epr_m
				s__geothermobacter_sp_hr_1	s__geothermobacter_sp_hr_1				s__geothermobacter_sp_hr_1
	s__geothrix_sp003158505								s__geothrix_sp003158505
	s__geothrix_sp003538615								s__geothrix_sp003538615
	s__geothrix_sp013334395								s__geothrix_sp013334395
	s__geothrix_sp013390615								s__geothrix_sp013390615
	s__geothrix_sp016195985								s__geothrix_sp016195985
	s__geothrix_sp016714685								s__geothrix_sp016714685
	s__geothrix_sp016721195								s__geothrix_sp016721195
	s__geothrix_sp017859995								s__geothrix_sp017859995
	s__geothrix_sp903839205								s__geothrix_sp903839205
	s__geothrix_sp903840385								s__geothrix_sp903840385
	s__geothrix_sp903843705								s__geothrix_sp903843705
	s__geothrix_sp903857495								s__geothrix_sp903857495
	s__geothrix_sp903863195								s__geothrix_sp903863195
	s__geothrix_sp903873655								s__geothrix_sp903873655
	s__geothrix_sp903876615								s__geothrix_sp903876615
	s__geothrix_sp903880675								s__geothrix_sp903880675
	s__geothrix_sp903884655								s__geothrix_sp903884655
	s__geothrix_sp903890595								s__geothrix_sp903890595
	s__geothrix_sp903913215								s__geothrix_sp903913215
	s__geothrix_sp903919165								s__geothrix_sp903919165
	s__geothrix_sp903927605								s__geothrix_sp903927605
	s__geothrix_sp903937385								s__geothrix_sp903937385
	s__geovibrio_sp001603805								s__geovibrio_sp001603805
			s__geovibrio_sp_l21_ace_bes		s__geovibrio_sp_l21_ace_bes				s__geovibrio_sp_l21_ace_bes
					s__ggb10022_sgb15896			s__ggb10022_sgb15896	s__ggb10022_sgb15896
								s__ggb10024_sgb15901	s__ggb10024_sgb15901
								s__ggb10025_sgb15902	s__ggb10025_sgb15902
								s__ggb10029_sgb15906	s__ggb10029_sgb15906
								s__ggb10040_sgb15917	s__ggb10040_sgb15917
								s__ggb10050_sgb15928	s__ggb10050_sgb15928
								s__ggb10053_sgb15931	s__ggb10053_sgb15931
								s__ggb10054_sgb15932	s__ggb10054_sgb15932
								s__ggb1005_sgb1298	s__ggb1005_sgb1298
								s__ggb10083_sgb15977	s__ggb10083_sgb15977
								s__ggb10096_sgb15995	s__ggb10096_sgb15995
								s__ggb10107_sgb16012	s__ggb10107_sgb16012
								s__ggb1010_sgb1303	s__ggb1010_sgb1303
								s__ggb10126_sgb16042	s__ggb10126_sgb16042
								s__ggb10145_sgb16068	s__ggb10145_sgb16068
					s__ggb10145_sgb87553				s__ggb10145_sgb87553
								s__ggb10146_sgb16069	s__ggb10146_sgb16069
								s__ggb1015_sgb1308	s__ggb1015_sgb1308
								s__ggb1016_sgb1309	s__ggb1016_sgb1309
								s__ggb1017_sgb1310	s__ggb1017_sgb1310
								s__ggb1018_sgb1311	s__ggb1018_sgb1311
								s__ggb101_sgb120	s__ggb101_sgb120
								s__ggb1021_sgb1314	s__ggb1021_sgb1314
					s__ggb1022_sgb1315			s__ggb1022_sgb1315	s__ggb1022_sgb1315
					s__ggb1022_sgb1316			s__ggb1022_sgb1316	s__ggb1022_sgb1316
								s__ggb1023_sgb1317	s__ggb1023_sgb1317
								s__ggb1024_sgb1318	s__ggb1024_sgb1318
					s__ggb1025_sgb1319			s__ggb1025_sgb1319	s__ggb1025_sgb1319
								s__ggb1025_sgb1320	s__ggb1025_sgb1320
								s__ggb10267_sgb16515	s__ggb10267_sgb16515
					s__ggb1026_sgb1321			s__ggb1026_sgb1321	s__ggb1026_sgb1321
								s__ggb1027_sgb1322	s__ggb1027_sgb1322
								s__ggb102_sgb121	s__ggb102_sgb121
								s__ggb10335_sgb16662	s__ggb10335_sgb16662
								s__ggb10341_sgb16674	s__ggb10341_sgb16674
								s__ggb1035_sgb1332	s__ggb1035_sgb1332
								s__ggb1035_sgb1333	s__ggb1035_sgb1333
					s__ggb103_sgb122			s__ggb103_sgb122	s__ggb103_sgb122
								s__ggb10402_sgb16786	s__ggb10402_sgb16786
								s__ggb10402_sgb61387	s__ggb10402_sgb61387
								s__ggb10430_sgb16865	s__ggb10430_sgb16865
								s__ggb10446_sgb16915	s__ggb10446_sgb16915
					s__ggb10472_sgb16944			s__ggb10472_sgb16944	s__ggb10472_sgb16944
					s__ggb10472_sgb16945			s__ggb10472_sgb16945	s__ggb10472_sgb16945
								s__ggb10472_sgb61443	s__ggb10472_sgb61443
								s__ggb10489_sgb16993	s__ggb10489_sgb16993
								s__ggb10490_sgb16994	s__ggb10490_sgb16994
								s__ggb10494_sgb16998	s__ggb10494_sgb16998
								s__ggb10524_sgb17048	s__ggb10524_sgb17048
								s__ggb10524_sgb17049	s__ggb10524_sgb17049
								s__ggb10554_sgb17107	s__ggb10554_sgb17107
								s__ggb10554_sgb17108	s__ggb10554_sgb17108
								s__ggb10563_sgb17129	s__ggb10563_sgb17129
								s__ggb10597_sgb17201	s__ggb10597_sgb17201
								s__ggb10597_sgb17202	s__ggb10597_sgb17202
								s__ggb105_sgb124	s__ggb105_sgb124
								s__ggb10605_sgb17214	s__ggb10605_sgb17214
								s__ggb10664_sgb17316	s__ggb10664_sgb17316
								s__ggb10664_sgb17317	s__ggb10664_sgb17317
								s__ggb10664_sgb20289	s__ggb10664_sgb20289
								s__ggb10664_sgb26772	s__ggb10664_sgb26772
								s__ggb10665_sgb17319	s__ggb10665_sgb17319
								s__ggb10665_sgb17320	s__ggb10665_sgb17320
								s__ggb10666_sgb17321	s__ggb10666_sgb17321
								s__ggb10667_sgb17322	s__ggb10667_sgb17322
								s__ggb1066_sgb1370	s__ggb1066_sgb1370
								s__ggb10671_sgb17326	s__ggb10671_sgb17326
								s__ggb10672_sgb17327	s__ggb10672_sgb17327
								s__ggb10675_sgb17330	s__ggb10675_sgb17330
								s__ggb10678_sgb17333	s__ggb10678_sgb17333
								s__ggb1067_sgb1371	s__ggb1067_sgb1371
								s__ggb1067_sgb19969	s__ggb1067_sgb19969
					s__ggb10690_sgb17345			s__ggb10690_sgb17345	s__ggb10690_sgb17345
								s__ggb10692_sgb17347	s__ggb10692_sgb17347
								s__ggb10693_sgb17348	s__ggb10693_sgb17348
								s__ggb106_sgb125	s__ggb106_sgb125
								s__ggb10708_sgb17364	s__ggb10708_sgb17364
								s__ggb10708_sgb20367	s__ggb10708_sgb20367
								s__ggb10708_sgb20368	s__ggb10708_sgb20368
								s__ggb10709_sgb17365	s__ggb10709_sgb17365
								s__ggb10721_sgb17377	s__ggb10721_sgb17377
								s__ggb10727_sgb17383	s__ggb10727_sgb17383
								s__ggb10735_sgb17392	s__ggb10735_sgb17392
								s__ggb10739_sgb17396	s__ggb10739_sgb17396
								s__ggb10745_sgb17402	s__ggb10745_sgb17402
								s__ggb10746_sgb17403	s__ggb10746_sgb17403
					s__ggb10747_sgb17404			s__ggb10747_sgb17404	s__ggb10747_sgb17404
								s__ggb10748_sgb17405	s__ggb10748_sgb17405
								s__ggb10751_sgb17408	s__ggb10751_sgb17408
								s__ggb10752_sgb17409	s__ggb10752_sgb17409
								s__ggb10752_sgb17410	s__ggb10752_sgb17410
								s__ggb10753_sgb17411	s__ggb10753_sgb17411
								s__ggb10757_sgb17415	s__ggb10757_sgb17415
								s__ggb10758_sgb17416	s__ggb10758_sgb17416
					s__ggb10765_sgb17423			s__ggb10765_sgb17423	s__ggb10765_sgb17423
								s__ggb10765_sgb17425	s__ggb10765_sgb17425
					s__ggb10766_sgb17426			s__ggb10766_sgb17426	s__ggb10766_sgb17426
								s__ggb10771_sgb17432	s__ggb10771_sgb17432
					s__ggb10773_sgb17434			s__ggb10773_sgb17434	s__ggb10773_sgb17434
								s__ggb10775_sgb17438	s__ggb10775_sgb17438
								s__ggb1077_sgb1383	s__ggb1077_sgb1383
								s__ggb10781_sgb17444	s__ggb10781_sgb17444
								s__ggb10789_sgb17452	s__ggb10789_sgb17452
								s__ggb10791_sgb17454	s__ggb10791_sgb17454
								s__ggb10792_sgb17455	s__ggb10792_sgb17455
					s__ggb10794_sgb17457			s__ggb10794_sgb17457	s__ggb10794_sgb17457
								s__ggb10795_sgb17458	s__ggb10795_sgb17458
								s__ggb10795_sgb60079	s__ggb10795_sgb60079
								s__ggb10797_sgb17460	s__ggb10797_sgb17460
								s__ggb10797_sgb62715	s__ggb10797_sgb62715
								s__ggb10802_sgb17466	s__ggb10802_sgb17466
								s__ggb10806_sgb17470	s__ggb10806_sgb17470
								s__ggb10807_sgb17471	s__ggb10807_sgb17471
								s__ggb10808_sgb17472	s__ggb10808_sgb17472
								s__ggb10811_sgb17475	s__ggb10811_sgb17475
								s__ggb10816_sgb17481	s__ggb10816_sgb17481
								s__ggb10823_sgb17491	s__ggb10823_sgb17491
								s__ggb10827_sgb17495	s__ggb10827_sgb17495
								s__ggb10833_sgb62284	s__ggb10833_sgb62284
								s__ggb10837_sgb17505	s__ggb10837_sgb17505
								s__ggb10838_sgb17506	s__ggb10838_sgb17506
								s__ggb10838_sgb17507	s__ggb10838_sgb17507
								s__ggb10842_sgb17511	s__ggb10842_sgb17511
								s__ggb10848_sgb17517	s__ggb10848_sgb17517
								s__ggb10852_sgb17521	s__ggb10852_sgb17521
					s__ggb10852_sgb17523			s__ggb10852_sgb17523	s__ggb10852_sgb17523
								s__ggb10852_sgb17524	s__ggb10852_sgb17524
								s__ggb10854_sgb17526	s__ggb10854_sgb17526
								s__ggb10855_sgb17527	s__ggb10855_sgb17527
								s__ggb10855_sgb62779	s__ggb10855_sgb62779
								s__ggb10857_sgb17529	s__ggb10857_sgb17529
								s__ggb10860_sgb17532	s__ggb10860_sgb17532
								s__ggb10860_sgb62770	s__ggb10860_sgb62770
								s__ggb10860_sgb62771	s__ggb10860_sgb62771
								s__ggb10862_sgb17534	s__ggb10862_sgb17534
								s__ggb10863_sgb17535	s__ggb10863_sgb17535
					s__ggb10863_sgb62806			s__ggb10863_sgb62806	s__ggb10863_sgb62806
								s__ggb10863_sgb62807	s__ggb10863_sgb62807
								s__ggb10864_sgb17536	s__ggb10864_sgb17536
								s__ggb10865_sgb17537	s__ggb10865_sgb17537
								s__ggb10871_sgb17549	s__ggb10871_sgb17549
					s__ggb1088_sgb1395			s__ggb1088_sgb1395	s__ggb1088_sgb1395
								s__ggb1088_sgb1397	s__ggb1088_sgb1397
								s__ggb1088_sgb1398	s__ggb1088_sgb1398
								s__ggb1088_sgb63415	s__ggb1088_sgb63415
								s__ggb10892_sgb17579	s__ggb10892_sgb17579
								s__ggb10894_sgb17581	s__ggb10894_sgb17581
								s__ggb10900_sgb17587	s__ggb10900_sgb17587
								s__ggb10906_sgb17593	s__ggb10906_sgb17593
								s__ggb10909_sgb17596	s__ggb10909_sgb17596
								s__ggb10909_sgb17597	s__ggb10909_sgb17597
								s__ggb10909_sgb60850	s__ggb10909_sgb60850
								s__ggb10920_sgb17608	s__ggb10920_sgb17608
								s__ggb10929_sgb17617	s__ggb10929_sgb17617
								s__ggb10937_sgb17625	s__ggb10937_sgb17625
								s__ggb1093_sgb1404	s__ggb1093_sgb1404
					s__ggb10941_sgb17629			s__ggb10941_sgb17629	s__ggb10941_sgb17629
								s__ggb10946_sgb17636	s__ggb10946_sgb17636
					s__ggb1095_sgb1407			s__ggb1095_sgb1407	s__ggb1095_sgb1407
								s__ggb1096_sgb1408	s__ggb1096_sgb1408
					s__ggb10974_sgb17667			s__ggb10974_sgb17667	s__ggb10974_sgb17667
								s__ggb10977_sgb17670	s__ggb10977_sgb17670
								s__ggb10979_sgb17672	s__ggb10979_sgb17672
								s__ggb10985_sgb17681	s__ggb10985_sgb17681
								s__ggb10986_sgb17682	s__ggb10986_sgb17682
								s__ggb10990_sgb17686	s__ggb10990_sgb17686
								s__ggb10992_sgb17688	s__ggb10992_sgb17688
								s__ggb10993_sgb17689	s__ggb10993_sgb17689
								s__ggb10995_sgb17691	s__ggb10995_sgb17691
								s__ggb10999_sgb17695	s__ggb10999_sgb17695
								s__ggb11005_sgb17702	s__ggb11005_sgb17702
								s__ggb11008_sgb17705	s__ggb11008_sgb17705
								s__ggb11009_sgb17706	s__ggb11009_sgb17706
								s__ggb11009_sgb17707	s__ggb11009_sgb17707
								s__ggb11010_sgb17708	s__ggb11010_sgb17708
								s__ggb11013_sgb17711	s__ggb11013_sgb17711
								s__ggb11014_sgb17712	s__ggb11014_sgb17712
								s__ggb11017_sgb17715	s__ggb11017_sgb17715
								s__ggb1101_sgb1415	s__ggb1101_sgb1415
								s__ggb11020_sgb17718	s__ggb11020_sgb17718
								s__ggb11028_sgb17726	s__ggb11028_sgb17726
								s__ggb11029_sgb17727	s__ggb11029_sgb17727
					s__ggb1102_sgb1416			s__ggb1102_sgb1416	s__ggb1102_sgb1416
								s__ggb11036_sgb17734	s__ggb11036_sgb17734
								s__ggb11046_sgb17745	s__ggb11046_sgb17745
								s__ggb11047_sgb17746	s__ggb11047_sgb17746
								s__ggb11050_sgb17749	s__ggb11050_sgb17749
								s__ggb11051_sgb17750	s__ggb11051_sgb17750
								s__ggb11052_sgb17751	s__ggb11052_sgb17751
					s__ggb11054_sgb17753			s__ggb11054_sgb17753	s__ggb11054_sgb17753
								s__ggb11055_sgb17754	s__ggb11055_sgb17754
								s__ggb11056_sgb17755	s__ggb11056_sgb17755
								s__ggb11057_sgb17756	s__ggb11057_sgb17756
								s__ggb11057_sgb17757	s__ggb11057_sgb17757
								s__ggb11058_sgb17758	s__ggb11058_sgb17758
								s__ggb11059_sgb17759	s__ggb11059_sgb17759
								s__ggb11066_sgb17766	s__ggb11066_sgb17766
								s__ggb11067_sgb17767	s__ggb11067_sgb17767
								s__ggb11071_sgb17771	s__ggb11071_sgb17771
					s__ggb11082_sgb17787			s__ggb11082_sgb17787	s__ggb11082_sgb17787
								s__ggb11091_sgb17796	s__ggb11091_sgb17796
								s__ggb11092_sgb17798	s__ggb11092_sgb17798
								s__ggb11093_sgb17799	s__ggb11093_sgb17799
								s__ggb11095_sgb17801	s__ggb11095_sgb17801
								s__ggb11097_sgb17803	s__ggb11097_sgb17803
								s__ggb11099_sgb17805	s__ggb11099_sgb17805
					s__ggb1109_sgb1423			s__ggb1109_sgb1423	s__ggb1109_sgb1423
					s__ggb110_sgb130			s__ggb110_sgb130	s__ggb110_sgb130
								s__ggb11101_sgb17807	s__ggb11101_sgb17807
								s__ggb11105_sgb17811	s__ggb11105_sgb17811
								s__ggb11106_sgb17812	s__ggb11106_sgb17812
					s__ggb11108_sgb17814			s__ggb11108_sgb17814	s__ggb11108_sgb17814
								s__ggb11109_sgb17815	s__ggb11109_sgb17815
					s__ggb1110_sgb1424			s__ggb1110_sgb1424	s__ggb1110_sgb1424
								s__ggb11110_sgb17816	s__ggb11110_sgb17816
					s__ggb11112_sgb17818			s__ggb11112_sgb17818	s__ggb11112_sgb17818
								s__ggb11115_sgb17821	s__ggb11115_sgb17821
								s__ggb11116_sgb17822	s__ggb11116_sgb17822
					s__ggb11117_sgb17823			s__ggb11117_sgb17823	s__ggb11117_sgb17823
								s__ggb1111_sgb1425	s__ggb1111_sgb1425
								s__ggb11120_sgb17826	s__ggb11120_sgb17826
					s__ggb11127_sgb17833			s__ggb11127_sgb17833	s__ggb11127_sgb17833
								s__ggb1112_sgb1426	s__ggb1112_sgb1426
								s__ggb11132_sgb17838	s__ggb11132_sgb17838
								s__ggb11133_sgb17839	s__ggb11133_sgb17839
								s__ggb11135_sgb17841	s__ggb11135_sgb17841
								s__ggb11137_sgb17843	s__ggb11137_sgb17843
								s__ggb11138_sgb17844	s__ggb11138_sgb17844
								s__ggb1113_sgb1427	s__ggb1113_sgb1427
								s__ggb11140_sgb17846	s__ggb11140_sgb17846
								s__ggb11142_sgb17848	s__ggb11142_sgb17848
								s__ggb11143_sgb17849	s__ggb11143_sgb17849
								s__ggb11144_sgb17850	s__ggb11144_sgb17850
								s__ggb11148_sgb17854	s__ggb11148_sgb17854
								s__ggb11149_sgb17855	s__ggb11149_sgb17855
								s__ggb1114_sgb1428	s__ggb1114_sgb1428
					s__ggb11150_sgb17856			s__ggb11150_sgb17856	s__ggb11150_sgb17856
