Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus|s__bovine_papular_stomatitis_virus	0	4.32080462023638e-06	1.25409654555658e-05	6.73706026309388e-06	2.92783180074758e-05	3.36425159044153e-06	0	1.4672559459997e-05	2.68155077513711e-05	3.88906458818462e-06	0	4.26981400666466e-05	0.000196306908334565	2.02477924844244e-05	1.13293345961333e-05	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus|s__grey_sealpox_virus	0	2.16040231011819e-06	3.13524136389144e-06	1.90883374120993e-05	2.19587385056068e-05	3.02782643139738e-05	1.5565431579764e-05	2.9345118919994e-05	0	0	2.81056196821181e-06	7.11635667777443e-06	4.78183494661119e-05	1.34985283229496e-05	7.28314366894286e-06	1.37940333246741e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus|s__orf_virus	0	0	3.13524136389144e-06	7.85990364027619e-06	2.43985983395632e-06	1.00927547713246e-05	9.33925894785839e-06	3.66813986499925e-06	0	7.77812917636923e-06	5.62112393642363e-06	2.37211889259148e-06	2.51675523505852e-06	1.34985283229496e-05	5.66466729806667e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus|s__parapoxvirus_of_red_deer_in_new_zealand	0.000131258379001678	1.72832184809455e-05	0	1.68426506577347e-05	0.000104913972860122	4.37352706757399e-05	3.42439494754808e-05	0.00104541986152479	9.6535827904936e-05	2.72234521172923e-05	2.81056196821181e-06	1.89769511407318e-05	0.000115770740812692	1.01238962422122e-05	8.09238185438096e-06	5.51761332986962e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__parapoxvirus|s__pseudocowpox_virus	8.20364868760489e-06	2.80852300315365e-05	1.25409654555658e-05	1.01055903946408e-05	3.9037757343301e-05	5.38280254470645e-05	2.17916042116696e-05	3.66813986499925e-05	2.14524062010969e-05	3.88906458818462e-06	2.24844957456945e-05	1.66048322481403e-05	2.26507971155267e-05	2.02477924844244e-05	4.04619092719048e-05	1.28744311030291e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__pteropopoxvirus	3.28145947504196e-05	1.72832184809455e-05	2.50819309111316e-05	1.12284337718231e-05	1.46391590037379e-05	1.34570063617661e-05	3.42439494754808e-05	1.83406993249962e-05	5.36310155027422e-06	0	8.43168590463544e-06	7.11635667777443e-06	1.00670209402341e-05	2.69970566458992e-05	2.91325746757714e-05	3.67840888657975e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__pteropopoxvirus|s__pteropox_virus	3.28145947504196e-05	1.72832184809455e-05	2.50819309111316e-05	1.12284337718231e-05	1.46391590037379e-05	1.34570063617661e-05	3.42439494754808e-05	1.83406993249962e-05	5.36310155027422e-06	0	8.43168590463544e-06	7.11635667777443e-06	1.00670209402341e-05	2.69970566458992e-05	2.91325746757714e-05	3.67840888657975e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__salmonpoxvirus	0	0	6.27048272778289e-06	1.12284337718231e-05	0	1.34570063617661e-05	6.22617263190559e-06	0	0	0	0	2.37211889259148e-06	2.51675523505852e-06	6.7492641614748e-06	6.47390548350476e-06	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__salmonpoxvirus|s__salmon_gillpox_virus	0	0	6.27048272778289e-06	1.12284337718231e-05	0	1.34570063617661e-05	6.22617263190559e-06	0	0	0	0	2.37211889259148e-06	2.51675523505852e-06	6.7492641614748e-06	6.47390548350476e-06	3.67840888657975e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__sciuripoxvirus	1.64072973752098e-05	2.16040231011819e-05	0	8.75817834202204e-05	7.44157249356676e-05	4.70995222661814e-05	6.22617263190559e-05	0	5.36310155027422e-06	3.50015812936616e-05	3.93478675549654e-05	1.66048322481403e-05	7.80194122868142e-05	1.01238962422122e-05	0.000174795448054629	5.42565310770513e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__sciuripoxvirus|s__squirrelpox_virus	1.64072973752098e-05	2.16040231011819e-05	0	8.75817834202204e-05	7.44157249356676e-05	4.70995222661814e-05	6.22617263190559e-05	0	5.36310155027422e-06	3.50015812936616e-05	3.93478675549654e-05	1.66048322481403e-05	7.80194122868142e-05	1.01238962422122e-05	0.000174795448054629	5.42565310770513e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__suipoxvirus	0	0	3.13524136389144e-06	1.12284337718231e-05	6.09964958489079e-06	2.69140127235322e-05	1.24523452638112e-05	1.10044195949977e-05	1.07262031005484e-05	7.77812917636923e-06	0	0	0	3.3746320807374e-06	1.86124782650762e-05	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__suipoxvirus|s__swinepox_virus	0	0	3.13524136389144e-06	1.12284337718231e-05	6.09964958489079e-06	2.69140127235322e-05	1.24523452638112e-05	1.10044195949977e-05	1.07262031005484e-05	7.77812917636923e-06	0	0	0	3.3746320807374e-06	1.86124782650762e-05	0
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__vespertilionpoxvirus	8.20364868760489e-06	2.16040231011819e-06	3.76228963666973e-05	5.61421688591157e-06	8.5395094188471e-06	1.00927547713246e-05	1.86785178957168e-05	3.66813986499925e-06	5.36310155027422e-06	0	0	0	5.03351047011704e-06	0	3.23695274175238e-06	9.19602221644937e-07
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__vespertilionpoxvirus|s__eptesipox_virus	8.20364868760489e-06	2.16040231011819e-06	3.76228963666973e-05	5.61421688591157e-06	8.5395094188471e-06	1.00927547713246e-05	1.86785178957168e-05	3.66813986499925e-06	5.36310155027422e-06	0	0	0	5.03351047011704e-06	0	3.23695274175238e-06	9.19602221644937e-07
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__yatapoxvirus	8.20364868760489e-06	6.48120693035457e-06	0	1.12284337718231e-05	2.43985983395632e-06	3.36425159044153e-05	1.24523452638112e-05	0	5.89941170530165e-05	0	2.81056196821181e-06	4.74423778518295e-06	2.51675523505852e-06	1.01238962422122e-05	2.18494310068286e-05	1.93116466545437e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__yatapoxvirus|s__tanapox_virus	8.20364868760489e-06	6.48120693035457e-06	0	4.49137350872925e-06	0	3.36425159044153e-05	1.24523452638112e-05	0	5.36310155027422e-05	0	2.81056196821181e-06	0	2.51675523505852e-06	6.7492641614748e-06	2.02309546359524e-05	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|g__yatapoxvirus|s__yaba_monkey_tumor_virus	0	0	0	6.73706026309388e-06	2.43985983395632e-06	0	0	0	5.36310155027422e-06	0	0	4.74423778518295e-06	0	3.3746320807374e-06	1.61847637087619e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__nucleocytoviricota|c__pokkesviricetes|o__chitovirales|f__poxviridae|s__squirrelpox_virus_berlin_2015	0	0	2.8217172275023e-05	8.98274701745851e-06	0	0	0	1.83406993249962e-05	0	0	0	0	0	0	0	4.59801110822468e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota	0.000139462027689283	7.34536785440185e-05	6.27048272778289e-05	0.000105547277455137	8.90548839394055e-05	0.000218676353378699	0.000136975797901923	0.000165066293924966	0.000246702671312614	0.000105004743880985	3.93478675549654e-05	7.11635667777443e-05	3.27178180557608e-05	0.000145109179471708	0.000107628678663267	0.000158171582122929
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes	0	8.64160924047276e-06	3.13524136389144e-06	3.36853013154694e-06	4.87971966791263e-06	4.70995222661814e-05	0	0	0	0	8.43168590463544e-06	0	0	0	3.23695274175238e-06	1.01156244380943e-05
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales	0	8.64160924047276e-06	3.13524136389144e-06	3.36853013154694e-06	4.87971966791263e-06	4.70995222661814e-05	0	0	0	0	8.43168590463544e-06	0	0	0	3.23695274175238e-06	1.01156244380943e-05
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae	0	8.64160924047276e-06	3.13524136389144e-06	3.36853013154694e-06	4.87971966791263e-06	4.70995222661814e-05	0	0	0	0	8.43168590463544e-06	0	0	0	3.23695274175238e-06	1.01156244380943e-05
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|g__mavirus	0	6.48120693035457e-06	3.13524136389144e-06	0	2.43985983395632e-06	1.00927547713246e-05	0	0	0	0	0	0	0	0	8.09238185438096e-07	6.43721555151456e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|g__mavirus|s__cafeteriavirus-dependent_mavirus	0	6.48120693035457e-06	3.13524136389144e-06	0	2.43985983395632e-06	1.00927547713246e-05	0	0	0	0	0	0	0	0	8.09238185438096e-07	6.43721555151456e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|g__sputnikvirus	0	0	0	0	1.21992991697816e-06	0	0	0	0	0	0	0	0	0	8.09238185438096e-07	1.83920444328987e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|g__sputnikvirus|s__mimivirus-dependent_virus_sputnik	0	0	0	0	1.21992991697816e-06	0	0	0	0	0	0	0	0	0	8.09238185438096e-07	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|g__sputnikvirus|s__mimivirus-dependent_virus_zamilon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83920444328987e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|s__yellowstone_lake_virophage_5	0	0	0	0	0	3.36425159044153e-06	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|s__yellowstone_lake_virophage_6	0	2.16040231011819e-06	0	0	0	0	0	0	0	0	5.62112393642363e-06	0	0	0	1.61847637087619e-06	1.83920444328987e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__maveriviricetes|o__priklausovirales|f__lavidaviridae|s__yellowstone_lake_virophage_7	0	0	0	3.36853013154694e-06	1.21992991697816e-06	3.36425159044153e-05	0	0	0	0	2.81056196821181e-06	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes	0.000139462027689283	6.48120693035457e-05	5.95695859139374e-05	0.000102178747323591	8.41751642714929e-05	0.000171576831112518	0.000136975797901923	0.000165066293924966	0.000246702671312614	0.000105004743880985	3.091618165033e-05	7.11635667777443e-05	3.27178180557608e-05	0.000145109179471708	0.000104391725921514	0.000148055957684835
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__belfryvirales	0	0	0	0	0	0	0	0	0	3.88906458818462e-06	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__belfryvirales|f__turriviridae	0	0	0	0	0	0	0	0	0	3.88906458818462e-06	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__belfryvirales|f__turriviridae|g__alphaturrivirus	0	0	0	0	0	0	0	0	0	3.88906458818462e-06	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__belfryvirales|f__turriviridae|g__alphaturrivirus|s__sulfolobus_turreted_icosahedral_virus_1	0	0	0	0	0	0	0	0	0	3.88906458818462e-06	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales	0	0	0	1.12284337718231e-05	7.31957950186895e-06	1.34570063617661e-05	0	0	5.36310155027422e-06	0	0	0	0	0	7.28314366894286e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae	0	0	0	1.12284337718231e-05	7.31957950186895e-06	1.34570063617661e-05	0	0	5.36310155027422e-06	0	0	0	0	0	7.28314366894286e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__alphatectivirus	0	0	0	0	0	3.36425159044153e-06	0	0	5.36310155027422e-06	0	0	0	0	0	4.04619092719048e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__alphatectivirus|s__alphatectivirus_pr4	0	0	0	0	0	3.36425159044153e-06	0	0	5.36310155027422e-06	0	0	0	0	0	4.04619092719048e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__betatectivirus	0	0	0	1.12284337718231e-05	7.31957950186895e-06	3.36425159044153e-06	0	0	0	0	0	0	0	0	3.23695274175238e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__betatectivirus|s__betatectivirus_wip1	0	0	0	1.12284337718231e-05	7.31957950186895e-06	3.36425159044153e-06	0	0	0	0	0	0	0	0	3.23695274175238e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__gammatectivirus	0	0	0	0	0	6.72850318088306e-06	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__kalamavirales|f__tectiviridae|g__gammatectivirus|s__gammatectivirus_gc1	0	0	0	0	0	6.72850318088306e-06	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales	0.000139462027689283	6.48120693035457e-05	5.95695859139374e-05	7.74761930255796e-05	7.68555847696239e-05	0.00013120581202722	0.000102731848426442	0.000165066293924966	0.00024133956976234	8.1670356351877e-05	3.091618165033e-05	3.79539022814636e-05	3.27178180557608e-05	0.000114737490745072	9.3062391325381e-05	0.000148055957684835
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae	0.000139462027689283	6.48120693035457e-05	5.95695859139374e-05	7.74761930255796e-05	7.68555847696239e-05	0.00013120581202722	0.000102731848426442	0.000165066293924966	0.00024133956976234	8.1670356351877e-05	3.091618165033e-05	3.79539022814636e-05	3.27178180557608e-05	0.000114737490745072	9.3062391325381e-05	0.000148055957684835
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus	3.28145947504196e-05	4.32080462023638e-06	2.19466895472401e-05	1.23512771490054e-05	6.09964958489079e-06	3.02782643139738e-05	3.1130863159528e-05	2.9345118919994e-05	6.43572186032907e-05	7.77812917636923e-06	2.81056196821181e-06	1.89769511407318e-05	5.03351047011704e-06	2.69970566458992e-05	4.61265765699714e-05	1.28744311030291e-05
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__bovine_atadenovirus_d	0	0	2.19466895472401e-05	6.73706026309388e-06	6.09964958489079e-06	1.34570063617661e-05	1.5565431579764e-05	2.56769790549947e-05	0	0	0	0	2.51675523505852e-06	0	1.53755255233238e-05	9.19602221644937e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__bovine_atadenovirus_e	0	0	0	1.12284337718231e-06	0	0	3.1130863159528e-06	0	0	0	0	0	0	0	9.71085822525715e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__deer_atadenovirus_a	0	4.32080462023638e-06	0	1.12284337718231e-06	0	3.36425159044153e-06	0	0	5.36310155027422e-05	0	0	0	2.51675523505852e-06	0	0	9.19602221644937e-07
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__duck_atadenovirus_a	0	0	0	0	0	6.72850318088306e-06	0	0	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__lizard_atadenovirus_a	0	0	0	0	0	0	3.1130863159528e-06	3.66813986499925e-06	0	0	0	0	0	3.3746320807374e-06	4.04619092719048e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__ovine_atadenovirus_d	0	0	0	0	0	0	0	0	5.36310155027422e-06	0	2.81056196821181e-06	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__atadenovirus|s__psittacine_atadenovirus_a	3.28145947504196e-05	0	0	3.36853013154694e-06	0	6.72850318088306e-06	9.33925894785839e-06	0	5.36310155027422e-06	7.77812917636923e-06	0	1.89769511407318e-05	0	2.36224245651618e-05	1.69940018942e-05	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus	9.02401355636538e-05	6.48120693035457e-06	9.40572409167433e-06	1.01055903946408e-05	1.09793692528034e-05	1.00927547713246e-05	3.1130863159528e-06	8.06990770299834e-05	3.21786093016453e-05	7.77812917636923e-06	1.12422478728473e-05	7.11635667777443e-06	2.51675523505852e-06	3.71209528881114e-05	4.85542911262857e-06	1.65528399896089e-05
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__duck_aviadenovirus_b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83920444328987e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__fowl_aviadenovirus_a	0	2.16040231011819e-06	6.27048272778289e-06	2.24568675436463e-06	1.21992991697816e-06	3.36425159044153e-06	3.1130863159528e-06	0	0	0	0	0	0	3.3746320807374e-06	1.61847637087619e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__fowl_aviadenovirus_b	0	0	0	1.12284337718231e-06	0	0	0	5.13539581099895e-05	0	0	0	0	0	0	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__fowl_aviadenovirus_d	8.20364868760489e-06	0	3.13524136389144e-06	1.12284337718231e-06	1.21992991697816e-06	3.36425159044153e-06	0	3.66813986499925e-06	0	0	5.62112393642363e-06	0	0	0	0	8.27641999480443e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__fowl_aviadenovirus_e	0	2.16040231011819e-06	0	2.24568675436463e-06	3.65978975093447e-06	3.36425159044153e-06	0	2.56769790549947e-05	5.36310155027422e-06	7.77812917636923e-06	2.81056196821181e-06	0	0	2.02477924844244e-05	1.61847637087619e-06	2.75880666493481e-06
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__pigeon_aviadenovirus_a	8.20364868760489e-06	0	0	3.36853013154694e-06	0	0	0	0	0	0	0	2.37211889259148e-06	0	3.3746320807374e-06	0	9.19602221644937e-07
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__psittacine_aviadenovirus_b	8.20364868760489e-06	2.16040231011819e-06	0	0	0	0	0	0	0	0	2.81056196821181e-06	2.37211889259148e-06	0	3.3746320807374e-06	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__turkey_aviadenovirus_b	6.56291895008391e-05	0	0	0	3.65978975093447e-06	0	0	0	2.14524062010969e-05	0	0	2.37211889259148e-06	2.51675523505852e-06	6.7492641614748e-06	0	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__aviadenovirus|s__turkey_aviadenovirus_c	0	0	0	0	1.21992991697816e-06	0	0	0	5.36310155027422e-06	0	0	0	0	0	1.61847637087619e-06	0
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__mastadenovirus	1.64072973752098e-05	5.40100577529547e-05	2.8217172275023e-05	5.50193254819334e-05	5.97765659319297e-05	9.08347929419213e-05	6.84878989509615e-05	5.50220979749887e-05	0.000144803741857404	6.61140979991385e-05	1.68633718092709e-05	1.18605944629574e-05	2.51675523505852e-05	5.0619481211061e-05	4.2080385642781e-05	0.000118628686592197
k__viruses|k__bamfordvirae|p__preplasmiviricota|c__tectiliviricetes|o__rowavirales|f__adenoviridae|g__mastadenovirus|s__bat_mastadenovirus_a	0	1.94436207910637e-05	0	0	0	0	0	0	5.36310155027422e-06	0	0	0	0	1.01238962422122e-05	0	0
