clade_name	reSRR3584976_taxonomic_profile	reSRR3584977_taxonomic_profile	reSRR3584978_taxonomic_profile	reSRR3584979_taxonomic_profile	reSRR3584980_taxonomic_profile	reSRR3584981_taxonomic_profile	reSRR3584982_taxonomic_profile	reSRR3584983_taxonomic_profile	reSRR3584984_taxonomic_profile	reSRR3584985_taxonomic_profile	reSRR3584986_taxonomic_profile	reSRR3584987_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_capsulatus|t__Unclassified_Methylococcus_capsulatus	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_thermophilus	0	0	0	0	0	0	0	0	0	0.272108843537415	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Unclassified_Methylococcus	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Unclassified_Methylococcus|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Unclassified_Methylomonas	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Unclassified_Methylomonas|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylosarcina	0	0	0.144927536231884	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylosarcina|s__Methylosarcina_lacus	0	0	0.144927536231884	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylosoma	0	0	0.072463768115942	0.0639795265515035	0	0	0.16597510373444	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylosoma|s__Methylosoma_sp._TFB	0	0	0.072463768115942	0.0639795265515035	0	0	0.16597510373444	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylosoma|s__Methylosoma_sp._TFB|t__Unclassified_Methylosoma_sp._TFB	0	0	0	0.0639795265515035	0	0	0.16597510373444	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Unclassified_Methylococcaceae	0.099403578528827	0	0.144927536231884	0.255918106206014	0.0528262017960909	0	0.33195020746888	0.45425048669695	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Unclassified_Methylococcaceae|s__	0.099403578528827	0	0.144927536231884	0.255918106206014	0.0528262017960909	0	0.33195020746888	0.45425048669695	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Unclassified_Methylococcaceae|s__|t__	0	0	0	0.255918106206014	0.0528262017960909	0	0.33195020746888	0.45425048669695	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales	0	0	0.144927536231884	0.0639795265515035	0	0	0.4149377593361	0.324464633354964	0	0.136054421768707	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__	0	0	0.144927536231884	0.0639795265515035	0	0	0.4149377593361	0.324464633354964	0	0.136054421768707	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__|s__	0	0	0.144927536231884	0.0639795265515035	0	0	0.4149377593361	0.324464633354964	0	0.136054421768707	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Unclassified_Methylococcales|g__|s__|t__	0	0	0	0.0639795265515035	0	0	0.4149377593361	0.324464633354964	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	0.198807157057654	0.700934579439252	0.507246376811594	0.639795265515035	0.475435816164818	0.211565585331453	0.829875518672199	0.584036340038936	0.120481927710843	0.272108843537415	0.473372781065089	0.259909031838856
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	0	0	0.072463768115942	0.0639795265515035	0.158478605388273	0	0.16597510373444	0.0648929266709929	0	0	0.236686390532544	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax|s__Unclassified_Alcanivorax	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella	0	0	0	0.0639795265515035	0.158478605388273	0	0.0829875518672199	0	0	0	0.177514792899408	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Kangiella_sp._K17-13	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Kangiella_sp._K17-13|t__Unclassified_Kangiella_sp._K17-13	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Unclassified_Kangiella	0	0	0	0.0639795265515035	0.105652403592182	0	0.0829875518672199	0	0	0	0.177514792899408	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Unclassified_Kangiella|t__	0	0	0	0.0639795265515035	0.105652403592182	0	0.0829875518672199	0	0	0	0.177514792899408	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Unclassified_Alcanivoracaceae	0	0	0	0	0	0	0.0829875518672199	0.0648929266709929	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Unclassified_Alcanivoracaceae|s__	0	0	0	0	0	0	0.0829875518672199	0.0648929266709929	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Unclassified_Alcanivoracaceae|s__|t__	0	0	0	0	0	0	0.0829875518672199	0.0648929266709929	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Endozoicomonas	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Endozoicomonas|s__intranuclear_bacterium_of_Bathymodiolus_spp.	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Endozoicomonas|s__intranuclear_bacterium_of_Bathymodiolus_spp.|t__Unclassified_intranuclear_bacterium_of_Bathymodiolus_spp.	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Hahella	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Hahella|s__Hahella_chejuensis_KCTC_2396	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Hahella|s__Hahella_chejuensis_KCTC_2396|t__Unclassified_Hahella_chejuensis_KCTC_2396	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	0.099403578528827	0.58411214953271	0	0.0639795265515035	0.0528262017960909	0	0.0829875518672199	0.0648929266709929	0	0.272108843537415	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Unclassified_Chromohalobacter	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Unclassified_Chromohalobacter|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas	0.099403578528827	0.350467289719626	0	0	0	0	0	0.0648929266709929	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Unclassified_Halomonas	0.099403578528827	0.350467289719626	0	0	0	0	0	0.0648929266709929	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Unclassified_Halomonas|t__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Unclassified_Halomonadaceae	0	0.233644859813084	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Unclassified_Halomonadaceae|s__	0	0.233644859813084	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Unclassified_Halomonadaceae|s__|t__	0	0	0	0.0639795265515035	0	0	0.0829875518672199	0	0	0	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	0	0.116822429906542	0.289855072463768	0.511836212412028	0.158478605388273	0.0705218617771509	0.4149377593361	0.45425048669695	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Bermanella	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Bermanella|s__Unclassified_Bermanella	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas	0	0	0	0.0639795265515035	0	0.0705218617771509	0	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_sp._LS153	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_sp._LS153|t__Unclassified_Marinomonas_sp._LS153	0	0	0	0	0	0.0705218617771509	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Unclassified_Marinomonas	0	0	0	0.0639795265515035	0	0	0	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Unclassified_Marinomonas|t__	0	0	0	0.0639795265515035	0	0	0	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptuniibacter_	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptuniibacter_|s__Neptuniibacter_sp._KD355-21	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptuniibacter_|s__Neptuniibacter_sp._KD355-21|t__Unclassified_Neptuniibacter_sp._KD355-21	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas	0	0	0.144927536231884	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Neptunomonas_sp._P10-2-4	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Unclassified_Neptunomonas	0	0	0.072463768115942	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Unclassified_Neptunomonas|t__	0	0	0	0.127959053103007	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Nitrincola	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Nitrincola|s__Unclassified_Nitrincola	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Nitrincola|s__Unclassified_Nitrincola|t__	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0.0648929266709929	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Pseudospirillum	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Pseudospirillum|s__gamma_proteobacterium_DG1301	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Pseudospirillum|s__gamma_proteobacterium_DG1301|t__Unclassified_gamma_proteobacterium_DG1301	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Unclassified_Oceanospirillaceae	0	0.116822429906542	0.072463768115942	0.319897632757518	0.0528262017960909	0	0.24896265560166	0.259571706683971	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Unclassified_Oceanospirillaceae|s__	0	0.116822429906542	0.072463768115942	0.319897632757518	0.0528262017960909	0	0.24896265560166	0.259571706683971	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Unclassified_Oceanospirillaceae|s__|t__	0	0	0	0.319897632757518	0.0528262017960909	0	0.24896265560166	0.259571706683971	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales	0.099403578528827	0	0.144927536231884	0	0.105652403592182	0.0705218617771509	0.16597510373444	0	0.120481927710843	0	0.118343195266272	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales|g__	0.099403578528827	0	0.144927536231884	0	0.105652403592182	0.0705218617771509	0.16597510373444	0	0.120481927710843	0	0.118343195266272	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales|g__|s__	0.099403578528827	0	0.144927536231884	0	0.105652403592182	0.0705218617771509	0.16597510373444	0	0.120481927710843	0	0.118343195266272	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Unclassified_Oceanospirillales|g__|s__|t__	0	0	0	0	0.105652403592182	0.0705218617771509	0.16597510373444	0	0	0	0.118343195266272	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis	0.298210735586481	0.116822429906542	0.289855072463768	0.191938579654511	0.158478605388273	0.141043723554302	0.33195020746888	0.324464633354964	0.36144578313253	0.272108843537415	0.177514792899408	0.194931773879142
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis	0.298210735586481	0.116822429906542	0.289855072463768	0.191938579654511	0.158478605388273	0.141043723554302	0.33195020746888	0.324464633354964	0.36144578313253	0.272108843537415	0.177514792899408	0.194931773879142
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas|s__Unclassified_Alkalimonas	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Alkalimonas|s__Unclassified_Alkalimonas|t__	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Arenicella	0.099403578528827	0	0	0	0.0528262017960909	0	0.16597510373444	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Arenicella|s__Arenicella_xantha	0	0	0	0	0.0528262017960909	0	0.16597510373444	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Arenicella|s__Arenicella_xantha|t__Unclassified_Arenicella_xantha	0	0	0	0	0.0528262017960909	0	0.16597510373444	0	0	0	0.0591715976331361	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Arenicella|s__Stilbonema_sp._associated_bacterium_8_II_6	0.099403578528827	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Sedimenticola	0	0	0.072463768115942	0	0.0528262017960909	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Sedimenticola|s__Sedimenticola_selenatireducens	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Sedimenticola|s__gamma_proteobacterium_TT-Z	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Sedimenticola|s__gamma_proteobacterium_TT-Z|t__Unclassified_gamma_proteobacterium_TT-Z	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalomonas	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalomonas|s__Unclassified_Thiohalomonas	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalophilus	0	0	0.072463768115942	0	0	0	0	0.129785853341986	0.240963855421687	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalophilus|s__Unclassified_Thiohalophilus	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalophilus|s__sulfur-oxidizing_bacterium_NDII1.1	0	0	0.072463768115942	0	0	0	0	0.129785853341986	0.120481927710843	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Thiohalophilus|s__sulfur-oxidizing_bacterium_NDII1.1|t__Unclassified_sulfur-oxidizing_bacterium_NDII1.1	0	0	0	0	0	0	0	0.129785853341986	0	0	0	0.0649772579597141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis	0.198807157057654	0.116822429906542	0.144927536231884	0.191938579654511	0.0528262017960909	0.141043723554302	0.0829875518672199	0.194678780012979	0	0.272108843537415	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis|s__	0.198807157057654	0.116822429906542	0.144927536231884	0.191938579654511	0.0528262017960909	0.141043723554302	0.0829875518672199	0.194678780012979	0	0.272108843537415	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis|s__|t__	0	0	0	0.191938579654511	0.0528262017960909	0.141043723554302	0.0829875518672199	0.194678780012979	0	0	0.118343195266272	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0	0	0.072463768115942	0	0.0528262017960909	0	0	0	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0	0	0.072463768115942	0	0.0528262017960909	0	0	0	0	0.136054421768707	0.0591715976331361	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia	0	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia|s__Unclassified_Mannheimia	0	0	0	0	0	0	0	0	0	0.136054421768707	0	0
