Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._ccbc3-3-1	0.000573767082121848	0.000815797982314044	0.00101512918458808	0.000522729003842805	0.000909301458573028	0.000786002861050414	0.000798649962104059	0.000913562895291637	0.000635371782503767	0.000691965587562808	0.000742778417571941	0.000659449214826792
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._mt58	0.000172130124636554	0.000135966330385674	7.51947544139321e-05	0.000112013357966315	0.000133720802731328	0.000131000476841736	3.9932498105203e-05	7.02740688685875e-05	3.52984323613204e-05	3.29507422648956e-05	3.22947138074757e-05	6.59449214826792e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._sm3640	0.000172130124636554	0.000190352862539944	0.000263181640448762	3.73377859887718e-05	0.000213953284370124	0.000196500715262604	0.00039932498105203	0.000140548137737175	0.000211790594167922	0.000197704453589374	0.000387536565689709	0.000263779685930717
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._so10	0.00134835264298634	0.00119650370739393	0.00124071344782988	0.000709417933786664	0.00109651058239689	0.00104800381473389	0.00147750242989251	0.000667603654251581	0.000988356106116971	0.000955571525681973	0.00129178855229903	0.00082431151853349
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_sp._z09	0.00218031491206302	0.0017947555610909	0.00154149246548561	0.00112013357966315	0.00131046386676701	0.0018340066757843	0.00159729992420812	0.00108924806746311	0.00158842945625942	0.00138393117512562	0.00190538811464107	0.00131889842965358
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_stewartii	0.00109015745603151	0.000788604716236909	0.00146629771107168	0.000933444649719295	0.00117674306403568	0.00137550500683822	0.000918447456419668	0.0011243851018974	0.00112954983556225	0.00115327597927135	0.00113031498326165	0.00121998104742957
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__pantoea|s__pantoea_vagans	0.00183605466278991	0.00182194882716803	0.00266941378169459	0.00287500952113543	0.00211278868315498	0.00216150786788864	0.00279527486736421	0.00193253689388616	0.00194141377987262	0.00194409379362884	0.00222833525271582	0.00250590701634181
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__tatumella	0.000860650623182772	0.000978957578776852	0.00109032393900202	0.00115747136565193	0.00114999890348942	0.00140825512604866	0.000798649962104059	0.00115952213633169	0.000953057673755651	0.000955571525681973	0.00109802026945417	0.00108809120446421
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__tatumella|s__tatumella_citrea	0.000344260249273109	0.000598251853696965	0.000526363280897525	0.000560066789831577	0.000722092334749169	0.000786002861050414	0.000359392482946827	0.000597329585382994	0.000529476485419806	0.000593113360768121	0.000484420707112136	0.000494586911120094
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__tatumella|s__tatumella_ptyseos	0.000487702019803571	0.000380705725079887	0.000563960658104491	0.000597404575820348	0.000427906568740248	0.000622252264998245	0.00039932498105203	0.0005621925509487	0.000423581188335845	0.000362458164913852	0.000613599562342038	0.000560531832602773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__wigglesworthia	2.86883541060924e-05	2.71932660771348e-05	0.000112792131620898	0.000298702287910174	0.000320929926555186	9.82503576313018e-05	0.000239594988631218	0.000175685172171469	0	0	0.000129178855229903	3.29724607413396e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__erwiniaceae|g__wigglesworthia|s__wigglesworthia_glossinidia	2.86883541060924e-05	2.71932660771348e-05	0.000112792131620898	0.000298702287910174	0.000320929926555186	9.82503576313018e-05	0.000239594988631218	0.000175685172171469	0	0	0.000129178855229903	3.29724607413396e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae	0.0119917320163466	0.0107413401004682	0.013309471531266	0.00996918885900207	0.0123558021723747	0.0124122951807545	0.0136968468500846	0.012087139845397	0.011789676408681	0.010741941978356	0.0129501802367978	0.0128262872283811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella	0.0100122355830262	0.00927290373230296	0.009963304959846	0.00746755719775436	0.00914650290682281	0.0102180371936554	0.0107817744884048	0.00906535488404779	0.00998945635825367	0.00922620783417078	0.00910710929370815	0.0103533526727806
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_anguillarum	0	0	0	0	0	0	3.9932498105203e-05	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_hoshinae	0.00134835264298634	0.00165878923070522	0.0019926609919692	0.00138149808158456	0.00136395218785954	0.0016375059605217	0.00187682741094454	0.0016865776528461	0.00176492161806602	0.00164753711324478	0.00164703040418126	0.0015826781155843
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_ictaluri	0.00143441770530462	0.00141404983601101	0.00131590820224381	0.00130682250960701	0.00109651058239689	0.0016375059605217	0.00143756993178731	0.00144061841180604	0.00120014670028489	0.00118622672153624	0.00138867269372146	0.00115403612594689
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_piscicida	0.00120491087245588	0.00103334411093112	0.00109032393900202	0.000672080147797892	0.000722092334749169	0.000851503099471282	0.00107817744884048	0.000808151791988756	0.00105895297083961	0.00112032523700645	0.000613599562342038	0.00125295350817091
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_sp._ea181011	0.00083196226907668	0.00067983165192837	0.000413571149276626	0.000448053431865261	0.000695348174202904	0.000622252264998245	0.000758717463998856	0.000421644413211525	0.00091775924139433	0.000560162618503226	0.000645894276149514	0.000725394136309472
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__edwardsiella|s__edwardsiella_tarda	0.0011188458101376	0.00103334411093112	0.00109032393900202	0.000709417933786664	0.00128371970622075	0.00114625417236519	0.00127783993936649	0.00108924806746311	0.00109425140320093	0.00108737449474156	0.00142096740752893	0.000989173822240189
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__hafnia	0.00160654782994117	0.00119650370739393	0.00274460853610852	0.00182955151344982	0.0024069744491639	0.001735756318153	0.00223621989389137	0.00256500351370344	0.00130604199736885	0.00131802969059583	0.00332635552217	0.00178051288003234
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__hafnia|s__hafnia_alvei	0.000573767082121848	0.000271932660771348	0.000751947544139321	0.000522729003842805	0.00114999890348942	0.000622252264998245	0.000519122475367638	0.000702740688685875	0.000705968647226408	0.000263605938119165	0.00116260969706913	0.000626476754085453
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__hafnia|s__hafnia_paralvei	0.000745897206758403	0.0006254451197741	0.00120311607062291	0.000858769077741751	0.000936045619119293	0.000655002384208679	0.0013577049355769	0.00105411103302881	0.000352984323613204	0.000823768556622391	0.0011949044108766	0.000791339057792151
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__hafnia|s__hafnia_sp._cba7124	0	0	0.00018798688603483	0	0	0	3.9932498105203e-05	0.000210822206605762	0	3.29507422648956e-05	9.68841414224271e-05	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__obesumbacterium	0.000200818478742647	0.000108773064308539	0.000300779017655728	0.000224026715932631	0.000427906568740248	0.000131000476841736	0.00039932498105203	0.00028109627547435	0.000282387458890563	9.88522267946869e-05	0.000322947138074757	0.000329724607413396
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__hafniaceae|g__obesumbacterium|s__obesumbacterium_proteus	0.000200818478742647	0.000108773064308539	0.000300779017655728	0.000224026715932631	0.000427906568740248	0.000131000476841736	0.00039932498105203	0.00028109627547435	0.000282387458890563	9.88522267946869e-05	0.000322947138074757	0.000329724607413396
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae	0.0134835264298634	0.0121553899364793	0.027671669624327	0.0329692650280855	0.0317720627289634	0.0246935898846672	0.0273936937001692	0.0304286718200984	0.0128839278118819	0.0121258731534816	0.0349751750534962	0.0234763920478338
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus	0.000573767082121848	0.000462285523311291	0.000902337052967185	0.00179221372746105	0.00211278868315498	0.00131000476841736	0.00143756993178731	0.00144061841180604	0.000423581188335845	0.000461310391708539	0.00187309340083359	0.00135187089039492
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus|s__arsenophonus_apicola	0.00011475341642437	0.000217546128617078	0.00018798688603483	0.000373377859887718	0.000588371532017842	0.00016375059605217	0.000319459984841624	0.000421644413211525	0.000176492161806602	9.88522267946869e-05	0.000549010134727087	0.000263779685930717
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus|s__arsenophonus_endosymbiont_of_aleurodicus_dispersus	5.73767082121848e-05	2.71932660771348e-05	3.7597377206966e-05	0.000112013357966315	8.02324816387966e-05	9.82503576313018e-05	0.000159729992420812	3.51370344342937e-05	3.52984323613204e-05	3.29507422648956e-05	0.000258357710459806	0.000164862303706698
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus|s__arsenophonus_endosymbiont_of_aphis_craccivora	0.000143441770530462	0.000108773064308539	0.000300779017655728	0.000298702287910174	0.000374418247647717	0.000196500715262604	0.000199662490526015	0.000491918482080112	3.52984323613204e-05	9.88522267946869e-05	0.000258357710459806	0.000329724607413396
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus|s__arsenophonus_nasoniae	0.000143441770530462	8.15797982314044e-05	0.000150389508827864	0.000485391217854033	0.000534883210925311	0.000262000953683471	0.000359392482946827	0.000140548137737175	7.05968647226408e-05	0.000164753711324478	0.000549010134727087	0.000362697068154736
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__arsenophonus|s__candidatus_arsenophonus_lipoptenae	2.86883541060924e-05	2.71932660771348e-05	7.51947544139321e-05	0.000298702287910174	0.000374418247647717	0.000360251311314773	0.000199662490526015	0.000210822206605762	0	6.59014845297913e-05	0.000258357710459806	9.89173822240188e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__moellerella	0.000200818478742647	8.15797982314044e-05	0.000488765903690559	0.000858769077741751	0.000615115692564107	0.000589502145787811	0.000359392482946827	0.00028109627547435	0.000211790594167922	0.000131802969059583	0.000613599562342038	0.000395669528896075
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__moellerella|s__moellerella_wisconsensis	0.000200818478742647	8.15797982314044e-05	0.000488765903690559	0.000858769077741751	0.000615115692564107	0.000589502145787811	0.000359392482946827	0.00028109627547435	0.000211790594167922	0.000131802969059583	0.000613599562342038	0.000395669528896075
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__morganella	0.00418849969948949	0.00369828418649033	0.00612837248473547	0.00507793889447296	0.00521511130652178	0.00474876728551292	0.00610967221009605	0.00537596626844694	0.00395342442446788	0.00418474426764174	0.00590993262676805	0.00451722712156353
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__morganella|s__morganella_morganii	0.00418849969948949	0.00369828418649033	0.00612837248473547	0.00507793889447296	0.00521511130652178	0.00474876728551292	0.00610967221009605	0.00537596626844694	0.00395342442446788	0.00418474426764174	0.00590993262676805	0.00451722712156353
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__photorhabdus	0.0011188458101376	0.00127808350562533	0.00206785574638313	0.00227760494531508	0.00200581204096991	0.00212875774867821	0.00151743492799771	0.00252986647926915	0.00102365453847829	0.000790817814357495	0.00297111367028777	0.00230807225189377
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__photorhabdus|s__photorhabdus_akhurstii	8.60650623182772e-05	0.000353512459002752	0.000225584263241796	0.000522729003842805	0.000508139050379045	0.000491251788156509	0.000199662490526015	0.000597329585382994	0.000247089026529243	0.000263605938119165	0.000645894276149514	0.000428641989637415
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__photorhabdus|s__photorhabdus_asymbiotica	0.000286883541060924	0.000163159596462809	0.000676752789725389	0.000373377859887718	0.000481394889832779	0.000491251788156509	0.000239594988631218	0.000702740688685875	0.000211790594167922	0.000197704453589374	0.000581304848534563	0.000560531832602773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__photorhabdus|s__photorhabdus_laumondii	0.000286883541060924	0.000271932660771348	0.000413571149276626	0.000746755719775436	0.000294185766008921	0.000524001907366943	0.000479189977262436	0.000597329585382994	0.000317685891251884	0.000131802969059583	0.00067818898995699	0.000527559371861434
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__photorhabdus|s__photorhabdus_thracensis	0.000344260249273109	0.000353512459002752	0.000488765903690559	0.000336040073898946	0.000561627371471576	0.000360251311314773	0.000359392482946827	0.000421644413211525	0.000176492161806602	9.88522267946869e-05	0.000807367845186893	0.000560531832602773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__proteus	0.00229506832848739	0.00184914209324517	0.00556441182663097	0.00813963734555225	0.00772906239787074	0.00576402098103637	0.00606973971199085	0.00741391426563598	0.00225909967112451	0.00210884750495332	0.00878416215563339	0.00511073141490764
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__proteus|s__proteus_columbae	0	0	3.7597377206966e-05	0.000112013357966315	5.3488321092531e-05	3.27501192104339e-05	0.000119797494315609	7.02740688685875e-05	0	0	3.22947138074757e-05	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__proteus|s__proteus_hauseri	0.000143441770530462	0.000108773064308539	0.000225584263241796	0.000709417933786664	0.000374418247647717	0.00016375059605217	0.000319459984841624	0.000597329585382994	0.000282387458890563	9.88522267946869e-05	0.000419831279497184	0.000263779685930717
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__proteus|s__proteus_mirabilis	0.000745897206758403	0.000516672055465561	0.00157908984269257	0.00250163166124771	0.00208604452260871	0.00160475584131126	0.00155736742610292	0.00186226282501757	0.000635371782503767	0.000626064103033017	0.00209915639748592	0.00108809120446421
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__morganellaceae|g__proteus|s__proteus_penneri	5.73767082121848e-05	2.71932660771348e-05	0.000526363280897525	0.000336040073898946	0.000427906568740248	0.000458501668946075	0.000598987471578044	0.00028109627547435	7.05968647226408e-05	9.88522267946869e-05	0.000484420707112136	0.000428641989637415
