Taxa	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__bruguierivoracaceae|g__sodalis|s__candidatus_sodalis_pierantonius	0	0.000605950631728099	0.00010512605875958	0	0.000200984850892479	0	0	0	0.000294494889237527	0	0	0	0	0	0	0	0	0	0.000324121942083113	0	0	0	0	0.00239249551983595	8.11403185743671e-05	0	9.52695341843761e-05	0.000480179344498185	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__bruguierivoracaceae|g__sodalis|s__sodalis_endosymbiont_of_henestaris_halophilus	0	0	9.81176548422745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25221069978851e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__bruguierivoracaceae|g__sodalis|s__sodalis_praecaptivus	0	0.000818852205037972	0.00011914286659419	0.000315817700835654	0.000276354169977159	0.000832775213791014	0	0	0.000274861896621692	0	0.000364638632390635	0.000136461977599182	0	0	0.000257917525034289	0.000232454400001488	0.000407380442295252	0	0.000324121942083113	0.000296287794627024	0.000253676066611063	0.000514664065897587	0.000703205621425738	0.00250779650874371	0.000193488451985029	0	0.000304862509390003	0.000912532061058305	0	0.000990574954467947	0	0.000201733292448719	0.000452787104901891	0.00027310375867241
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__bruguierivoracaceae|g__sodalis|s__sodalis_sp._dw_23	0.000497638450353866	0.000900737425541769	0.000217260521436465	0.000358883750949606	0.000427092808146519	0.000480447238725585	0.000441972314283946	0.000619928328770911	0.000373026859700868	0.000291141379939654	0.00045043595765902	0.000243682102855681	0	0	0.000203619098711281	0.000197586240001265	0.000538049640767314	0	0.000447596967638585	0.000499011022529724	0.000280378810464859	0.000474032692274093	0.000625071663489544	0.0027960489810131	0.000255904081657619	0.000417865894298543	0.000366787706609848	0.00105983807510755	0.000429182901262859	0.000908027041595618	0.000677579123624582	0.000284260548450468	0.000400542438951673	0.000288709687739405
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae	0.000459358569557414	0.00160495032187442	0.000154184886180717	0	0	0	0	0.000244214190121874	0	0.00099600998400408	0.000378938186602033	9.74728411422725e-05	0	0	0.000190044492130529	0.000151095360000967	0.000399694018855719	0	0	0	0	0.000176069285701806	0	0.0041220103534523	0.00012483125934518	0	0.000290572079262347	0.000889575279648033	0	0.00140331451882959	0	0	0	0.000686660878947773
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__jinshanibacter	0.000165879483451289	0.00058957358762734	0	0	0	0	0	0	0	0	7.14977710569873e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00121066038353144	0	0	7.14521506382821e-05	0.000170262795459516	0	0.000495287477233974	0	0	0	0.000117044468002461
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__jinshanibacter|s__jinshanibacter_zhutongyuii	0.000165879483451289	0.00058957358762734	0	0	0	0	0	0	0	0	7.14977710569873e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00121066038353144	0	0	7.14521506382821e-05	0.000170262795459516	0	0.000495287477233974	0	0	0	0.000117044468002461
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__leminorella	0.000127599602654837	0.000393049058418226	0.000154184886180717	0	0	0	0	0.000244214190121874	0	0	7.8647548162686e-05	0	0	0	0.000190044492130529	0.000151095360000967	0.000146042045351128	0	0	0	0	0.000176069285701806	0	0.00126831087798532	0.00012483125934518	0	0.000152431254695002	0.000319481874626283	0	0.000357707622446759	0	0	0	0.000218483006937928
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__leminorella|s__leminorella_richardii	0.000127599602654837	0.000393049058418226	0.000154184886180717	0	0	0	0	0.000244214190121874	0	0	7.8647548162686e-05	0	0	0	0.000190044492130529	0.000151095360000967	0.000146042045351128	0	0	0	0	0.000176069285701806	0	0.00126831087798532	0.00012483125934518	0	0.000152431254695002	0.000319481874626283	0	0.000357707622446759	0	0	0	0.000218483006937928
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__limnobaculum	0	0.000262032705612151	0	0	0	0	0	0	0	0.000720191834587565	0.00011439643369118	0	0	0	0	0	9.99235047139298e-05	0	0	0	0	0	0	0.000662980686219601	0	0	0	0.000166436665224471	0	0	0	0	0	0.000117044468002461
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__limnobaculum|s__limnobaculum_parvum	0	0.000262032705612151	0	0	0	0	0	0	0	0.000720191834587565	0.00011439643369118	0	0	0	0	0	9.99235047139298e-05	0	0	0	0	0	0	0.000662980686219601	0	0	0	0.000166436665224471	0	0	0	0	0	0.000117044468002461
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__pragia	0.000140359562920321	0.000343917926115948	0	0	0	0	0	0	0	0.000260494918893375	0.000100096879479782	9.74728411422725e-05	0	0	0	0	0.000146042045351128	0	0	0	0	0	0	0.000893582664035114	0	0	6.66886739290633e-05	0.000229567814102718	0	0.000522803448191417	0	0	0	0.000226285971471425
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__budviciaceae|g__pragia|s__pragia_fontium	0.000140359562920321	0.000343917926115948	0	0	0	0	0	0	0	0.000260494918893375	0.000100096879479782	9.74728411422725e-05	0	0	0	0	0.000146042045351128	0	0	0	0	0	0	0.000893582664035114	0	0	6.66886739290633e-05	0.000229567814102718	0	0.000522803448191417	0	0	0	0.000226285971471425
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae	0.158810465464211	0.512945398279886	0.335225976172548	0.105856351180096	0.184906062821081	0.865894043447164	0.174579064142159	0.626371826248742	0.168097682776781	0.165904616874033	0.14883691000933	0.15345149381028	0.283919451701268	0.0785039371794211	0.162596637624248	0.257141057281646	0.130254131606327	1.11182557393757	0.571874580860167	0.288381588738818	0.269644307435633	0.809200893294293	0.71875427905504	2.07579252855357	0.209391954425605	0.0683210737178118	0.204362677778905	5.76989622157396	1.34128692074144	0.970075556104652	0.15435252436168	0.0605750059052837	1.60072432004873	2.22532745530813
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__atlantibacter	0.000191399403982256	0.00175234371878126	0.000238285733188381	0.000215330250569764	0.00101748580764318	0.00429199533261523	0.00035642928571286	0.00473399814697787	0.000314127881853362	0.000153232305231397	0.00574842079298178	0.00512707144408354	0	0	0.0055248648783661	0.00253375296001622	0.00510378516384995	0.0466749839657702	0.00461487908013576	0.00377377085788104	0.00020027057890347	0.000731364725222887	0.00349649461764464	0.00925290435984747	0.000330802837264727	0	0.000276281649134691	0.0138735482322743	0.0177772075417826	0.0066588649717012	0	0.00022007268267133	0.000679180657352836	0.00137332175789555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__atlantibacter|s__atlantibacter_hermannii	0.000191399403982256	0.00175234371878126	0.000238285733188381	0.000215330250569764	0.00101748580764318	0.00429199533261523	0.00035642928571286	0.00473399814697787	0.000314127881853362	0.000153232305231397	0.00574842079298178	0.00512707144408354	0	0	0.0055248648783661	0.00253375296001622	0.00510378516384995	0.0466749839657702	0.00461487908013576	0.00377377085788104	0.00020027057890347	0.000731364725222887	0.00349649461764464	0.00925290435984747	0.000330802837264727	0	0.000276281649134691	0.0138735482322743	0.0177772075417826	0.0066588649717012	0	0.00022007268267133	0.000679180657352836	0.00137332175789555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__buttiauxella	0.00020415936424774	0.00160495032187442	0.000154184886180717	0	0	0	0	0	0	0	0.000364638632390635	0.00149133446947677	0	0	0.000176469885549777	0.000127849920000818	0.000245965550065058	0	0.000493900102221887	0.000218317322356754	0.000173567835049674	0.000744908516430718	0.000742272600393834	0.00472734054521802	7.48987556071081e-05	0	0.000304862509390003	0.00178297668953111	0.000316240032509475	0.00209121379276567	0	0	0.000940403987103927	0.00132650397069456
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__buttiauxella|s__buttiauxella_agrestis	0.00020415936424774	0.000720589940433415	8.41008470076638e-05	0	0	0	0	0	0	0	0.000142995542113975	0.000838266433823544	0	0	0	0	0.000115296351592996	0	0.000246950051110943	0	0	0.000460488901066262	0.000351602810712869	0.00216189354202044	0	0	0.000157194731404221	0.000941228037821144	0	0.000825479128723289	0	0	0.000435372216251818	0.000671054949880779
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__buttiauxella|s__buttiauxella_sp._3afrm03	0	0.000884360381441009	7.00840391730532e-05	0	0	0	0	0	0	0	0.000214493313170962	0.000653068035653226	0	0	0.000176469885549777	0.000127849920000818	0.000122982775032529	0	0.000246950051110943	0.000218317322356754	0.000173567835049674	0.000270875824156625	0.000371136300196917	0.00253662175597065	7.48987556071081e-05	0	0.000142904301276564	0.000841748651709967	0.000316240032509475	0.00123821869308493	0	0	0.000487616882202036	0.000655449020813784
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_doolittlea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06090418803624e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_doolittlea|s__candidatus_doolittlea_endobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06090418803624e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_gullanella	0	0	0	0	0	0	0	0	0	0.000153232305231397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_gullanella|s__candidatus_gullanella_endobia	0	0	0	0	0	0	0	0	0	0.000153232305231397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_hamiltonella	0	0.000229278617410632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88703442308155e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_hamiltonella|s__candidatus_hamiltonella_defensa	0	0.000229278617410632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88703442308155e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_hoaglandella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48698465277945e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_hoaglandella|s__candidatus_hoaglandella_endobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48698465277945e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_ishikawaella	0	0	9.11092509249692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63482372329304e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_ishikawaella|s__candidatus_ishikawaella_capsulata	0	0	9.11092509249692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63482372329304e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_mikella	0	0	0	0	0	0	0	0	0	0.000153232305231397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_mikella|s__candidatus_mikella_endobia	0	0	0	0	0	0	0	0	0	0.000153232305231397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_moranella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_moranella|s__candidatus_moranella_endobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_profftia	0	0	0	0	0	0	0	0	0	0.000413727224124772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73919535256795e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_profftia|s__candidatus_profftia_lariciata	0	0	0	0	0	0	0	0	0	0.000413727224124772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29567814102718e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_profftia|s__candidatus_profftia_tarda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25221069978851e-05	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_symbiopectobacterium	0.000293479086106126	0.000736966984534175	0.000140168078346106	0.000157908850417827	0	0.000992924293366209	0	0	0	0.000597605990402448	0.000300290638439347	0	0	0	0.000230768311872785	0.000174340800001116	0.000215219856306926	0	0.000200646916527642	0.000311881889081077	0.000146865091195878	0.000352138571403612	0.000273468852776676	0.00276722373378616	9.98650074761441e-05	0	0.000152431254695002	0.000998619991346824	0.000338828606260152	0.00112815480925516	0	0.000183393902226109	0.0003831275503016	0.00027310375867241
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__candidatus_symbiopectobacterium|s__candidatus_symbiopectobacterium_sp._syed1	0.000293479086106126	0.000736966984534175	0.000140168078346106	0.000157908850417827	0	0.000992924293366209	0	0	0	0.000597605990402448	0.000300290638439347	0	0	0	0.000230768311872785	0.000174340800001116	0.000215219856306926	0	0.000200646916527642	0.000311881889081077	0.000146865091195878	0.000352138571403612	0.000273468852776676	0.00276722373378616	9.98650074761441e-05	0	0.000152431254695002	0.000998619991346824	0.000338828606260152	0.00112815480925516	0	0.000183393902226109	0.0003831275503016	0.00027310375867241
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__cedecea	0.000803877496725475	0.00704212896332656	0.00086904208574586	0.00047372655125348	0.00114310133945098	0.000928864661536131	0.00058454402856909	0.000770213984230526	0.000903117660328417	0.00182346443225362	0.00195188914985575	0.00049711148982559	0	0.000411522334890582	0.000597282689553091	0.000488154240003124	0.000953116506502099	0.00142770539189415	0.00104953771722151	0.00107599251732972	0.000720974084052494	0.00245142620861745	0.00341836065970845	0.0318518981857678	0.000717779741234786	0.000379878085725948	0.000776446703602665	0.0080061775168323	0.00309463460384272	0.00709912050702029	0.000352341144284783	0.000605199877346158	0.00280379707266171	0.00311338284886547
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__enterobacterales|f__enterobacteriaceae|g__cedecea|s__cedecea_lapagei	0.000178639443716772	0.00117914717525468	0.00022426892535377	0	0.000200984850892479	0	0.000199600399999202	0.000244214190121874	0	0.000321787840985933	0.000343189301073539	0	0	0	0	0	0.00017678773910926	0	0.000277818807499811	0	0	0.000297963406572287	0.000879007026782172	0.00634155438992661	0.000156039074181475	0	0.000133377347858127	0.00133723251714833	0.000519537196265567	0.00170599019936146	0	0	0.0005746913254524	0.000507192694677333
