clade_name	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis_YIT_11815|t__Unclassified_Megamonas_funiformis_YIT_11815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088094084482227	0.00300318337437684	0.0176665960002827	0	0	0	0.0353339054060875	0	0	0	0	0	0.0100190361687206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0.00440839358137895	0	0	0	0	0	0	0.00423603168551701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis|t__Unclassified_Megamonas_rupellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Unclassified_Megamonas	0	0.0101874490627547	0	0	0	0	0	0	0	0	1.08040201005025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673919746289037	0.288305603940177	1.26492827362024	0	0	0	0.681439604260259	0.0143940120909702	0	0	0	0	0.475904218014227	0.0112241843759353	0	0	0.0291786217964305	0.238113526384515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129293625824247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas|s__Unclassified_Megamonas|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673919746289037	0.288305603940177	1.26492827362024	0	0	0	0.681439604260259	0	0	0	0	0	0.475904218014227	0	0	0	0	0.238113526384515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera	0	0.157905460472698	0.0140554722638681	0.10840108401084	2.09731100427915	0	0.00498405103668262	0	0.655737704918033	0.290501014763819	0.0402010050251256	0.361092304220266	0.161758880232405	0.821749795584628	0	0.0150180216259511	0.0307913373704198	0.00997804829375374	0	0.0203987964710082	0	0	0.098135426889107	0.124702743460356	0.159398838665604	0.0161400960335714	0.913000330797221	0.735532220012028	0.501324930172599	0.0170075258301799	0.476362759286059	0.37037037037037	0	0.306719516798792	0.134093194770365	0.618124672603457	0.5392130692435	0	0.0370468377877745	0.0569435547014022	0.0504286434694907	0.00472992148330338	0.114522309826895	0.0540573007387831	0.151932725602431	0.0174034110685694	0.0138568129330254	0.0574278373885447	0.19686033011963	0.0239900201516169	0.0680842149366293	0.115351993214589	0.0290711759290663	0.0493766201703493	0.0551046989279631	0.0636037114636336	0.0348715564338022	0.0651135870351613	0.0389048290619073	0.142100007681081	0.0451893846027442	0.0327546675401245	0.0353982300884956	0.0249451207343844	0.00440839358137895	0.0220807419129283	0.0546381738708111	0.0530335171828596	0	0.0100806451612903	0.00614175162756418	0.131316982251027	0	0.0788954635108481	0.0666666666666667	0.00837345614402345	0.0697792438467394	0	0.0344783002197992	0.0237407509990899	0.0316555872111428	0.0626017278076875	0.00503397936068462	0	0	0.0347874486885132	0.00376945983640544	0.0124277636239359	0	0	0.026474286848898	0.0530250808632483	0.0255177986645685	0.0100331092605598	0	0.00576900888427368	0.00721119176962646	0.0153429141308239	0.0366568914956012	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Lactobacillus_sp._AB032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661594442606682	0	0	0	0.00602990834539315	0.0046882325363338	0	0	0	0.0104766893661603	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_cerevisiae	0	0	0	0	0	0	0	0	0.00546448087431694	0	0	0.00564206725344166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330797221303341	0.0185039552204284	0	0	0	0	0	0	0	0.00523834468308015	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii_DSM_20460	0	0	0	0	0.417349041153785	0	0	0	0.153005464480874	0.0716303872020375	0	0.112841345068833	0.0330120163739601	0.159443990188062	0	0	0	0	0	0	0	0	0	0	0	0	0.12570294409527	0.157283619373641	0.0572942777340113	0	0.132657983598649	0.112517580872011	0	0.0566251415628539	0.0209520616828696	0.136196961760084	0.101436121936896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0	0	0	0	0.00528289925511121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis|t__Unclassified_Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_paucivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046882325363338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp._BLPYG-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716178471675141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp._TrE9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290006380140363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Unclassified_Megasphaera	0	0.157905460472698	0.0140554722638681	0.10840108401084	1.67467906387025	0	0.00498405103668262	0	0.497267759562842	0.218870627561781	0.0402010050251256	0.242608891897991	0.128746863858444	0.662305805396566	0	0.0150180216259511	0.0307913373704198	0.00997804829375374	0	0.0203987964710082	0	0	0.098135426889107	0.121802679658952	0.159398838665604	0.0161400960335714	0.747601720145551	0.559744645417958	0.436868867721836	0.0170075258301799	0.337674867342016	0.248476324425692	0	0.250094375235938	0.113141133087496	0.466212676794133	0.427099460786931	0	0.0370468377877745	0.0569435547014022	0.0504286434694907	0.00472992148330338	0.114522309826895	0.0540573007387831	0.151932725602431	0.0174034110685694	0.0138568129330254	0.0574278373885447	0.19686033011963	0.0239900201516169	0.0680842149366293	0.115351993214589	0.0290711759290663	0.0493766201703493	0.0551046989279631	0.0636037114636336	0.0348715564338022	0.0651135870351613	0.0389048290619073	0.142100007681081	0.0451893846027442	0.0327546675401245	0.0353982300884956	0.0199560965875075	0.00440839358137895	0.0220807419129283	0.0546381738708111	0.0530335171828596	0	0.0100806451612903	0.00614175162756418	0.131316982251027	0	0.0788954635108481	0.0666666666666667	0.00837345614402345	0.0697792438467394	0	0.0344783002197992	0.0237407509990899	0.0316555872111428	0.0626017278076875	0.00503397936068462	0	0	0.0347874486885132	0.00376945983640544	0.0124277636239359	0	0	0.026474286848898	0.0530250808632483	0.0255177986645685	0.0100331092605598	0	0	0.00721119176962646	0.0153429141308239	0.0366568914956012	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera|s__Unclassified_Megasphaera|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114522309826895	0.0540573007387831	0.151932725602431	0	0	0.0574278373885447	0.19686033011963	0	0	0	0	0	0.0551046989279631	0	0	0	0	0.142100007681081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0.0104744946056353	0.0203562340966921	0	0	0	0	0	0	0.00486310363273841	0	0	0	0	0.0848134104969068	0.110209839534474	0	0	0	0	0.00504032258064516	0	0.0804846020248231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_sp._DJF_VR02k1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella|s__Unclassified_Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0.00523724730281764	0.0203562340966921	0	0	0	0	0	0	0.00486310363273841	0	0	0	0	0.0798243863500299	0.110209839534474	0	0	0	0	0.00504032258064516	0	0.0804846020248231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella|s__Unclassified_Mitsuokella|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252385038614911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Negativicoccus	0	0	0	0	0	0	0	0	0.0109289617486339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046189376443418	0	0	0	0	0	0.00484519598817772	0.00617207752129367	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Negativicoccus|s__Negativicoccus_succinicivorans	0	0	0	0	0	0	0	0	0.0109289617486339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046189376443418	0	0	0	0	0	0.00484519598817772	0.00617207752129367	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pectinatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00613346418056919	0	0.00379521044441914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112241843759353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423603168551701	0	0	0	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pectinatus|s__Pectinatus_haikarae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423603168551701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pectinatus|s__Pectinatus_portalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112241843759353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pectinatus|s__Pectinatus_sp._TY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00613346418056919	0	0.00379521044441914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527593120185713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486310363273841	0	0	0	0	0	0.00881678716275789	0	0	0	0	0	0	0.00423603168551701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Pelosinus|s__Unclassified_Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486310363273841	0	0	0	0	0	0.00881678716275789	0	0	0	0	0	0	0.00423603168551701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium	4.62355357411211	0.147718011409943	0.238943028485757	0.0203252032520325	0	0	0	0	0	0	0	0	0	0	0	0	0.0153956686852099	0	0	0	0	0	0.368007850834151	0.333507337161418	0	0.278416656579107	0	0	0	0.459203197414856	0	0	0	0.500188750471876	0.926081126382836	0	0	0	0.910293728499603	2.30265499323795	0.840477391158178	0	0.462493943531692	0.330350171181452	0.572397710409158	0	0.0739030023094688	0.211576243010428	1.10797031951946	0.839650705306592	0.240913375929611	0.430873621713316	0.0242259799408886	0.178990248117516	0.87666566476305	0.478898533373242	0	0.607726812328172	0.267470699800613	1.28274060987787	0.0698381398406047	1.83426138224697	0.00884955752212389	1.16743165036919	1.87797566566743	0	0	0	2.76901112113015	0.357862903225806	0.0921262744134627	0.813318083619265	0.00295115832964439	0.0281769512538743	0.1	2.63763868536739	0	0	0.784381330000431	0.178055632493175	0.0949667616334283	0.0813822461499937	0.256732947394916	0.67742668788361	0.757887799654008	0.758366381409587	0	0	0.257056940537394	0	0.251505725064531	0.429503154992311	0	0	0	0	1.49512042690255	1.93832148519409	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	3.42633872664429	0.0916870415647922	0.224887556221889	0.0203252032520325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288272816486752	0	0	0	0	0	0	0	0	0	0	0.316157040392601	0.674656386188401	0	0	0	0	0	0	0	0.343566929480685	0.222235569703886	0.385131792806162	0	0.0508083140877598	0.00302251775729182	0.779869769320075	0.662124556184627	0.0104744946056353	0.0305343511450382	0.00969039197635544	0.160474015553635	0.596132652038874	0.38536366357378	0	0.441325423238316	0.155619316247629	0.914048698056686	0.0616218880946512	1.41254503766787	0.00442477876106195	0.15964877270006	0.154293775348263	0	0	0	2.06266907123535	0.277217741935484	0	0.0720125386537891	0	0	0	1.92589491312539	0	0	0.525794078351937	0	0	0	0	0.513753125710389	0.50251256281407	0.480066791901482	0	0	0	0	0	0	0	0	0	0	1.07206384308447	1.33483352938168	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium|t__Unclassified_Phascolarctobacterium_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343566929480685	0.222235569703886	0.385131792806162	0	0	0.00302251775729182	0.779869769320075	0	0	0	0	0	0.596132652038874	0	0	0	0	0.914048698056686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp._canine_oral_taxon_149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116002552056145	0	0.0201751200419642	0	0	0	0.0127556443726349	0	0	0	0	0	0	0	0	0	0.0320307495195388	0.0168095478231636	0	0	0	0	0	0	0	0	0	0	0.00339270568278202	0	0	0	0	0	0	0	0	0	0	0	0.00997804829375374	0.0264503614882737	0	0	0	0	0	0	0.012708095056551	0	0	0.00476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp._canine_oral_taxon_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0.00440839358137895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens_YIT_12067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078301722637898	0	0.0403502400839285	0	0	0	0.0340150516603597	0	0	0	0	0	0	0	0	0.116432918761577	0.320307495195388	0.100857286938981	0	0	0	0	0	0	0.0181351065437509	0	0	0	0.0101781170483461	0	0	0	0	0	0	0	0	0	0	0	0	0.0220419679068947	0	0	0	0	0.00504032258064516	0.0122835032551284	0	0	0.00563539025077487	0.019047619047619	0	0	0	0	0.0158271673327266	0.0158277936055714	0.025040691123075	0.0755096904102693	0	0	0	0	0	0.0339509166747502	0	0.0463300019855715	0.063630097035898	0	0	0	0	0	0	0	0
