run_accession	read_count	fastq_ftp
ERR5003801	8620564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003801/ERR5003801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003801/ERR5003801_2.fastq.gz
ERR5003802	992680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003802/ERR5003802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003802/ERR5003802_2.fastq.gz
ERR5003803	8363478	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003803/ERR5003803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003803/ERR5003803_2.fastq.gz
ERR5003804	127054	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003804/ERR5003804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003804/ERR5003804_2.fastq.gz
ERR5003805	338610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003805/ERR5003805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003805/ERR5003805_2.fastq.gz
ERR5003806	4124328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003806/ERR5003806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003806/ERR5003806_2.fastq.gz
ERR5003807	1797162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003807/ERR5003807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003807/ERR5003807_2.fastq.gz
ERR5003808	5002516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003808/ERR5003808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003808/ERR5003808_2.fastq.gz
ERR5003809	3396514	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003809/ERR5003809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003809/ERR5003809_2.fastq.gz
ERR5003810	2329630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003810/ERR5003810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003810/ERR5003810_2.fastq.gz
ERR5003811	4347934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003811/ERR5003811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003811/ERR5003811_2.fastq.gz
ERR5003812	1934542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003812/ERR5003812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003812/ERR5003812_2.fastq.gz
ERR5003813	139262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003813/ERR5003813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003813/ERR5003813_2.fastq.gz
ERR5003814	842712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003814/ERR5003814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003814/ERR5003814_2.fastq.gz
ERR5003815	7195780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003815/ERR5003815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003815/ERR5003815_2.fastq.gz
ERR5003816	4858130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003816/ERR5003816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003816/ERR5003816_2.fastq.gz
ERR5003817	4741058	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003817/ERR5003817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003817/ERR5003817_2.fastq.gz
ERR5003818	171748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003818/ERR5003818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003818/ERR5003818_2.fastq.gz
ERR5003819	4406932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003819/ERR5003819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003819/ERR5003819_2.fastq.gz
ERR5003820	6667396	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003820/ERR5003820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003820/ERR5003820_2.fastq.gz
ERR5003821	709948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003821/ERR5003821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003821/ERR5003821_2.fastq.gz
ERR5003822	6175464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003822/ERR5003822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003822/ERR5003822_2.fastq.gz
ERR5003823	4619370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003823/ERR5003823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003823/ERR5003823_2.fastq.gz
ERR5003824	2371382	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003824/ERR5003824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003824/ERR5003824_2.fastq.gz
ERR5003825	4523364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003825/ERR5003825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003825/ERR5003825_2.fastq.gz
ERR5003826	4874676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003826/ERR5003826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003826/ERR5003826_2.fastq.gz
ERR5003827	6184814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003827/ERR5003827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003827/ERR5003827_2.fastq.gz
ERR5003828	5076830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003828/ERR5003828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003828/ERR5003828_2.fastq.gz
ERR5003829	1821688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003829/ERR5003829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003829/ERR5003829_2.fastq.gz
ERR5003830	1419350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003830/ERR5003830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003830/ERR5003830_2.fastq.gz
ERR5003831	4288208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003831/ERR5003831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003831/ERR5003831_2.fastq.gz
ERR5003832	4154356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003832/ERR5003832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003832/ERR5003832_2.fastq.gz
ERR5003833	3206190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003833/ERR5003833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003833/ERR5003833_2.fastq.gz
ERR5003834	9097186	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003834/ERR5003834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003834/ERR5003834_2.fastq.gz
ERR5003835	2721180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003835/ERR5003835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003835/ERR5003835_2.fastq.gz
ERR5003836	58122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003836/ERR5003836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003836/ERR5003836_2.fastq.gz
ERR5003837	3394390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003837/ERR5003837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003837/ERR5003837_2.fastq.gz
ERR5003838	5365856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003838/ERR5003838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003838/ERR5003838_2.fastq.gz
ERR5003839	3146634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003839/ERR5003839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003839/ERR5003839_2.fastq.gz
ERR5003840	161296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003840/ERR5003840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003840/ERR5003840_2.fastq.gz
ERR5003841	489848	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003841/ERR5003841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003841/ERR5003841_2.fastq.gz
ERR5003842	2879492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003842/ERR5003842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003842/ERR5003842_2.fastq.gz
ERR5003843	3112364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003843/ERR5003843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003843/ERR5003843_2.fastq.gz
ERR5003844	1376168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003844/ERR5003844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003844/ERR5003844_2.fastq.gz
ERR5003845	4375504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003845/ERR5003845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003845/ERR5003845_2.fastq.gz
ERR5003846	197300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003846/ERR5003846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003846/ERR5003846_2.fastq.gz
ERR5003847	2640428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003847/ERR5003847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003847/ERR5003847_2.fastq.gz
ERR5003848	6215262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003848/ERR5003848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003848/ERR5003848_2.fastq.gz
ERR5003849	3547960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003849/ERR5003849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003849/ERR5003849_2.fastq.gz
ERR5003850	6254968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003850/ERR5003850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003850/ERR5003850_2.fastq.gz
ERR5003851	63196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003851/ERR5003851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003851/ERR5003851_2.fastq.gz
ERR5003852	2880006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003852/ERR5003852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003852/ERR5003852_2.fastq.gz
ERR5003853	7287070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003853/ERR5003853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003853/ERR5003853_2.fastq.gz
ERR5003854	1255608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003854/ERR5003854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003854/ERR5003854_2.fastq.gz
ERR5003855	4876144	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003855/ERR5003855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003855/ERR5003855_2.fastq.gz
ERR5003856	5267686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003856/ERR5003856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003856/ERR5003856_2.fastq.gz
ERR5003857	2541562	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003857/ERR5003857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003857/ERR5003857_2.fastq.gz
ERR5003858	2898890	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003858/ERR5003858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003858/ERR5003858_2.fastq.gz
ERR5003859	3330368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003859/ERR5003859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003859/ERR5003859_2.fastq.gz
ERR5003860	3317462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003860/ERR5003860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003860/ERR5003860_2.fastq.gz
ERR5003861	2576310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003861/ERR5003861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003861/ERR5003861_2.fastq.gz
ERR5003862	3465282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003862/ERR5003862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003862/ERR5003862_2.fastq.gz
ERR5003863	4073662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003863/ERR5003863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003863/ERR5003863_2.fastq.gz
ERR5003864	2944598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003864/ERR5003864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003864/ERR5003864_2.fastq.gz
ERR5003865	3614026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003865/ERR5003865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003865/ERR5003865_2.fastq.gz
ERR5003866	10374638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003866/ERR5003866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003866/ERR5003866_2.fastq.gz
ERR5003867	4659740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003867/ERR5003867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003867/ERR5003867_2.fastq.gz
ERR5003868	4653824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003868/ERR5003868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003868/ERR5003868_2.fastq.gz
ERR5003869	3047728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003869/ERR5003869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003869/ERR5003869_2.fastq.gz
ERR5003870	3789848	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003870/ERR5003870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003870/ERR5003870_2.fastq.gz
ERR5003871	2413728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003871/ERR5003871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003871/ERR5003871_2.fastq.gz
ERR5003872	1082324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003872/ERR5003872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003872/ERR5003872_2.fastq.gz
ERR5003873	3219016	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003873/ERR5003873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003873/ERR5003873_2.fastq.gz
ERR5003874	4131576	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003874/ERR5003874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003874/ERR5003874_2.fastq.gz
ERR5003875	2933800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003875/ERR5003875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003875/ERR5003875_2.fastq.gz
ERR5003876	6669422	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003876/ERR5003876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003876/ERR5003876_2.fastq.gz
ERR5003877	5619474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003877/ERR5003877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003877/ERR5003877_2.fastq.gz
ERR5003878	2574398	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003878/ERR5003878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003878/ERR5003878_2.fastq.gz
ERR5003879	1871420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003879/ERR5003879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003879/ERR5003879_2.fastq.gz
ERR5003880	387960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003880/ERR5003880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003880/ERR5003880_2.fastq.gz
ERR5003881	1531266	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003881/ERR5003881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003881/ERR5003881_2.fastq.gz
ERR5003882	2200970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003882/ERR5003882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003882/ERR5003882_2.fastq.gz
ERR5003883	7364726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003883/ERR5003883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003883/ERR5003883_2.fastq.gz
ERR5003884	80389944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003884/ERR5003884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003884/ERR5003884_2.fastq.gz
ERR5003885	6823022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003885/ERR5003885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003885/ERR5003885_2.fastq.gz
ERR5003886	2787236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003886/ERR5003886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003886/ERR5003886_2.fastq.gz
ERR5003887	10287934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003887/ERR5003887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003887/ERR5003887_2.fastq.gz
ERR5003888	16104330	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003888/ERR5003888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003888/ERR5003888_2.fastq.gz
ERR5003889	45591176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003889/ERR5003889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003889/ERR5003889_2.fastq.gz
ERR5003890	6952208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003890/ERR5003890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003890/ERR5003890_2.fastq.gz
ERR5003891	1383204	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003891/ERR5003891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003891/ERR5003891_2.fastq.gz
ERR5003892	2073482	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003892/ERR5003892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003892/ERR5003892_2.fastq.gz
ERR5003893	1097942	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003893/ERR5003893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003893/ERR5003893_2.fastq.gz
ERR5003894	2501720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003894/ERR5003894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003894/ERR5003894_2.fastq.gz
ERR5003895	21374960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003895/ERR5003895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003895/ERR5003895_2.fastq.gz
ERR5003896	1413494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003896/ERR5003896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003896/ERR5003896_2.fastq.gz
ERR5003897	1534142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003897/ERR5003897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003897/ERR5003897_2.fastq.gz
ERR5003898	1287008	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003898/ERR5003898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003898/ERR5003898_2.fastq.gz
ERR5003899	3522156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003899/ERR5003899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003899/ERR5003899_2.fastq.gz
ERR5003900	2769522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003900/ERR5003900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003900/ERR5003900_2.fastq.gz
ERR5003901	329284	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003901/ERR5003901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003901/ERR5003901_2.fastq.gz
ERR5003902	243090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003902/ERR5003902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003902/ERR5003902_2.fastq.gz
ERR5003903	446064	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003903/ERR5003903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003903/ERR5003903_2.fastq.gz
ERR5003904	16089058	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003904/ERR5003904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003904/ERR5003904_2.fastq.gz
ERR5003905	1836	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003905/ERR5003905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003905/ERR5003905_2.fastq.gz
ERR5003906	39590	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003906/ERR5003906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003906/ERR5003906_2.fastq.gz
ERR5003907	14736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003907/ERR5003907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003907/ERR5003907_2.fastq.gz
ERR5003908	13995496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003908/ERR5003908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003908/ERR5003908_2.fastq.gz
ERR5003909	238250	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003909/ERR5003909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003909/ERR5003909_2.fastq.gz
ERR5003910	889286	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003910/ERR5003910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003910/ERR5003910_2.fastq.gz
ERR5003911	112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003911/ERR5003911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003911/ERR5003911_2.fastq.gz
ERR5003912	1216338	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003912/ERR5003912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003912/ERR5003912_2.fastq.gz
ERR5003913	161744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003913/ERR5003913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003913/ERR5003913_2.fastq.gz
ERR5003914	1329120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003914/ERR5003914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003914/ERR5003914_2.fastq.gz
ERR5003915	689714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003915/ERR5003915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003915/ERR5003915_2.fastq.gz
