clade_name	reSRR9320187_taxonomic_profile	reSRR9320188_taxonomic_profile	reSRR9320191_taxonomic_profile	reSRR9320192_taxonomic_profile	reSRR9320193_taxonomic_profile	reSRR9320194_taxonomic_profile	reSRR9320195_taxonomic_profile	reSRR9320196_taxonomic_profile	reSRR9320197_taxonomic_profile	reSRR9320198_taxonomic_profile	reSRR9320199_taxonomic_profile
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0	0.0231615518239722	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanococcus	0	0.0106700810926163	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanococcus|s__Unclassified_Methanococcus	0	0.0106700810926163	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanococcus|s__Unclassified_Methanococcus|t__	0	0.0106700810926163	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanothermococcus	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanothermococcus|s__Unclassified_Methanothermococcus	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanothermococcus|s__Unclassified_Methanothermococcus|t__	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Unclassified_Methanococcaceae	0	0	0	0	0	0	0.00627549419516787	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Unclassified_Methanococcaceae|s__	0	0	0	0	0	0	0.00627549419516787	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Unclassified_Methanococcaceae|s__|t__	0	0	0	0	0	0	0.00627549419516787	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Unclassified_Methanococcales	0	0	0	0	0	0	0.00627549419516787	0.0185563184264242	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Unclassified_Methanococcales|g__	0	0	0	0	0	0	0.00627549419516787	0.0185563184264242	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Unclassified_Methanococcales|g__|s__	0	0	0	0	0	0	0.00627549419516787	0.0185563184264242	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Unclassified_Methanococcales|g__|s__|t__	0	0	0	0	0	0	0.00627549419516787	0.0185563184264242	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia	0.199224074656601	0.0960307298335467	0.0916800366720147	0.253397834600323	0.127388535031847	0.0298507462686567	0.131785378098525	0.306179254035999	0.536333999369019	0.451650260567458	0.477205807696213
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales	0.0104854776135053	0.0320102432778489	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0105163529288043	0.0231615518239722	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Methanocellaceae	0.0104854776135053	0.0320102432778489	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Methanocellaceae|g__Methanocella	0.0104854776135053	0.0320102432778489	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Methanocellaceae|g__Methanocella|s__Unclassified_Methanocella	0.0104854776135053	0.0320102432778489	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Methanocellaceae|g__Methanocella|s__Unclassified_Methanocella|t__	0.0104854776135053	0.0320102432778489	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Unclassified_Methanocellales	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Unclassified_Methanocellales|g__	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Unclassified_Methanocellales|g__|s__	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Unclassified_Methanocellales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales	0.0733983432945371	0.0106700810926163	0.0458400183360073	0.0691085003455425	0.0363967242948135	0	0.0188264825855036	0.0835034329189089	0.115679882216847	0.0694846554719166	0.121839780688395
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Family_Incertae_Sedis	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Family_Incertae_Sedis|g__Methanocalculus	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Family_Incertae_Sedis|g__Methanocalculus|s__Unclassified_Methanocalculus	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Family_Incertae_Sedis|g__Methanocalculus|s__Unclassified_Methanocalculus|t__	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae|g__Methanocorpusculum	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae|g__Methanocorpusculum|s__Unclassified_Methanocorpusculum	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae|g__Methanocorpusculum|s__Unclassified_Methanocorpusculum|t__	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae	0	0	0.0229200091680037	0	0	0	0	0.0371126368528484	0.0315490587864129	0	0.0304599451720987
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanoculleus	0	0	0.0229200091680037	0	0	0	0	0.0185563184264242	0.0105163529288043	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanoculleus|s__Unclassified_Methanoculleus	0	0	0.0229200091680037	0	0	0	0	0.0185563184264242	0.0105163529288043	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanoculleus|s__Unclassified_Methanoculleus|t__	0	0	0.0229200091680037	0	0	0	0	0.0185563184264242	0.0105163529288043	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Unclassified_Methanomicrobiaceae	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Unclassified_Methanomicrobiaceae|s__	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Unclassified_Methanomicrobiaceae|s__|t__	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae	0.0209709552270106	0.0106700810926163	0	0.0230361667818475	0	0	0	0.0278344776396363	0.0210327058576086	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanolinea	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanolinea|s__Unclassified_Methanolinea	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanolinea|s__Unclassified_Methanolinea|t__	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula|s__Unclassified_Methanoregula	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula|s__Unclassified_Methanoregula|t__	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanosphaerula	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanosphaerula|s__Unclassified_Methanosphaerula	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanosphaerula|s__Unclassified_Methanosphaerula|t__	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Unclassified_Methanoregulaceae	0	0	0	0	0	0	0	0.0185563184264242	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Unclassified_Methanoregulaceae|s__	0	0	0	0	0	0	0	0.0185563184264242	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Unclassified_Methanoregulaceae|s__|t__	0	0	0	0	0	0	0	0.0185563184264242	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae	0.0104854776135053	0	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Methanospirillum	0	0	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Methanospirillum|s__Unclassified_Methanospirillum	0	0	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Methanospirillum|s__Unclassified_Methanospirillum|t__	0	0	0	0.0115180833909238	0	0	0.00627549419516787	0.0092781592132121	0.0210327058576086	0.0115807759119861	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Unclassified_Methanospirillaceae	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Unclassified_Methanospirillaceae|s__	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Unclassified_Methanospirillaceae|s__|t__	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Rice_Cluster_II	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Rice_Cluster_II|g__Methanosarcina	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Rice_Cluster_II|g__Methanosarcina|s__Unclassified_Methanosarcina	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Rice_Cluster_II|g__Methanosarcina|s__Unclassified_Methanosarcina|t__	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Unclassified_Methanomicrobiales	0.0314564328405159	0	0.0229200091680037	0.0230361667818475	0.0363967242948135	0	0.0125509883903357	0.0092781592132121	0.0210327058576086	0.0347423277359583	0.0710732054015636
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Unclassified_Methanomicrobiales|g__	0.0314564328405159	0	0.0229200091680037	0.0230361667818475	0.0363967242948135	0	0.0125509883903357	0.0092781592132121	0.0210327058576086	0.0347423277359583	0.0710732054015636
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Unclassified_Methanomicrobiales|g__|s__	0.0314564328405159	0	0.0229200091680037	0.0230361667818475	0.0363967242948135	0	0.0125509883903357	0.0092781592132121	0.0210327058576086	0.0347423277359583	0.0710732054015636
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Unclassified_Methanomicrobiales|g__|s__|t__	0.0314564328405159	0	0.0229200091680037	0.0230361667818475	0	0	0.0125509883903357	0.0092781592132121	0.0210327058576086	0.0347423277359583	0.0710732054015636
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales	0.0419419104540212	0.0213401621852326	0	0.0345542501727713	0.0181983621474067	0	0.0313774709758393	0.092781592132121	0.168261646860869	0.115807759119861	0.142146410803127
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae	0	0	0	0	0.0181983621474067	0	0.0125509883903357	0.0371126368528484	0.0630981175728257	0.0347423277359583	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta	0	0	0	0	0.0181983621474067	0	0.0125509883903357	0.0185563184264242	0.0420654117152172	0.0231615518239722	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta|s__Methanosaeta_concilii_GP6	0	0	0	0	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta|s__Methanosaeta_concilii_GP6|t__Unclassified_Methanosaeta_concilii_GP6	0	0	0	0	0	0	0	0	0.0105163529288043	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta|s__Unclassified_Methanosaeta	0	0	0	0	0.0181983621474067	0	0.0125509883903357	0.0185563184264242	0.0315490587864129	0.0231615518239722	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta|s__Unclassified_Methanosaeta|t__	0	0	0	0	0	0	0.0125509883903357	0.0185563184264242	0.0315490587864129	0.0231615518239722	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Unclassified_Methanosaetaceae	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Unclassified_Methanosaetaceae|s__	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Unclassified_Methanosaetaceae|s__|t__	0	0	0	0	0	0	0	0.0185563184264242	0.0210327058576086	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae	0.0314564328405159	0.0213401621852326	0	0.0345542501727713	0	0	0	0.0556689552792726	0.0315490587864129	0.0463231036479444	0.0710732054015636
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanimicrococcus	0	0	0	0.0115180833909238	0	0	0	0.0185563184264242	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanimicrococcus|s__Methanimicrococcus_blatticola	0	0	0	0	0	0	0	0.0092781592132121	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanimicrococcus|s__Methanimicrococcus_blatticola|t__Unclassified_Methanimicrococcus_blatticola	0	0	0	0	0	0	0	0.0092781592132121	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanimicrococcus|s__Unclassified_Methanimicrococcus	0	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanimicrococcus|s__Unclassified_Methanimicrococcus|t__	0	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanolobus	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanolobus|s__Unclassified_Methanolobus	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanolobus|s__Unclassified_Methanolobus|t__	0	0	0	0	0	0	0	0	0.0105163529288043	0.0115807759119861	0.0101533150573662
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina|s__Unclassified_Methanosarcina	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina|s__Unclassified_Methanosarcina|t__	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Unclassified_Methanosarcinaceae	0.0209709552270106	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0371126368528484	0.0210327058576086	0.0231615518239722	0.0406132602294649
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Unclassified_Methanosarcinaceae|s__	0.0209709552270106	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0371126368528484	0.0210327058576086	0.0231615518239722	0.0406132602294649
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Unclassified_Methanosarcinaceae|s__|t__	0.0209709552270106	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0371126368528484	0.0210327058576086	0.0231615518239722	0.0406132602294649
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales	0.0104854776135053	0	0	0	0	0	0.0188264825855036	0	0.07361447050163	0.0347423277359583	0.0609198903441974
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales|g__	0.0104854776135053	0	0	0	0	0	0.0188264825855036	0	0.07361447050163	0.0347423277359583	0.0609198903441974
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales|g__|s__	0.0104854776135053	0	0	0	0	0	0.0188264825855036	0	0.07361447050163	0.0347423277359583	0.0609198903441974
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales|g__|s__|t__	0.0104854776135053	0	0	0	0	0	0.0188264825855036	0	0.07361447050163	0.0347423277359583	0.0609198903441974
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia	0.0733983432945371	0.0320102432778489	0.0458400183360073	0.138217000691085	0.0727934485896269	0.0298507462686567	0.0753059303420144	0.120616069771757	0.241876117362499	0.243196294151708	0.213219616204691
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__	0.0733983432945371	0.0320102432778489	0.0458400183360073	0.138217000691085	0.0727934485896269	0.0298507462686567	0.0753059303420144	0.120616069771757	0.241876117362499	0.243196294151708	0.213219616204691
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__	0.0733983432945371	0.0320102432778489	0.0458400183360073	0.138217000691085	0.0727934485896269	0.0298507462686567	0.0753059303420144	0.120616069771757	0.241876117362499	0.243196294151708	0.213219616204691
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__|s__	0.0733983432945371	0.0320102432778489	0.0458400183360073	0.138217000691085	0.0727934485896269	0.0298507462686567	0.0753059303420144	0.120616069771757	0.241876117362499	0.243196294151708	0.213219616204691
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__|s__|t__	0.0733983432945371	0.0320102432778489	0.0458400183360073	0.138217000691085	0	0.0298507462686567	0.0753059303420144	0.120616069771757	0.241876117362499	0.243196294151708	0.213219616204691
