clade_name	reERR4183438_taxonomic_profile	reERR4183439_taxonomic_profile	reERR4183440_taxonomic_profile	reERR4183441_taxonomic_profile	reERR4183442_taxonomic_profile	reERR4183443_taxonomic_profile	reERR4183444_taxonomic_profile	reERR4183445_taxonomic_profile	reERR4183446_taxonomic_profile	reERR4183447_taxonomic_profile	reERR4183448_taxonomic_profile	reERR4183449_taxonomic_profile	reERR4183450_taxonomic_profile	reERR4183451_taxonomic_profile	reERR4183452_taxonomic_profile	reERR4183453_taxonomic_profile	reERR4183454_taxonomic_profile	reERR4183455_taxonomic_profile	reERR4183456_taxonomic_profile	reERR4183457_taxonomic_profile	reERR4183458_taxonomic_profile	reERR4183459_taxonomic_profile	reERR4183460_taxonomic_profile	reERR4183461_taxonomic_profile	reERR4183462_taxonomic_profile	reERR4183463_taxonomic_profile	reERR4183464_taxonomic_profile	reERR4183465_taxonomic_profile	reERR4183466_taxonomic_profile	reERR4183467_taxonomic_profile	reERR4183468_taxonomic_profile	reERR4183469_taxonomic_profile	reERR4183470_taxonomic_profile	reERR4183471_taxonomic_profile	reERR4183472_taxonomic_profile	reERR4183473_taxonomic_profile	reERR4183474_taxonomic_profile	reERR4183475_taxonomic_profile	reERR4183476_taxonomic_profile	reERR4183477_taxonomic_profile	reERR4183478_taxonomic_profile	reERR4183479_taxonomic_profile	reERR4183480_taxonomic_profile	reERR4183481_taxonomic_profile	reERR4183482_taxonomic_profile	reERR4183483_taxonomic_profile	reERR4183484_taxonomic_profile	reERR4183485_taxonomic_profile	reERR4183486_taxonomic_profile	reERR4183487_taxonomic_profile	reERR4183488_taxonomic_profile	reERR4183489_taxonomic_profile	reERR4183490_taxonomic_profile	reERR4183491_taxonomic_profile	reERR4183492_taxonomic_profile	reERR4183493_taxonomic_profile	reERR4183494_taxonomic_profile	reERR4183495_taxonomic_profile	reERR4183496_taxonomic_profile	reERR4183497_taxonomic_profile	reERR4183498_taxonomic_profile	reERR4183499_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Unclassified_Acidimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732568531786149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Unclassified_Acidimicrobiaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732568531786149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae|g__Iamia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae|g__Iamia|s__Iamia_majanohamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Unclassified_Acidimicrobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0.000791034937376401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851832291258497	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Unclassified_Acidimicrobiales|g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0.000791034937376401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851832291258497	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Unclassified_Acidimicrobiales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0.000791034937376401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851832291258497	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Unclassified_Acidimicrobiales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440359862079291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851832291258497	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.212442907901206	0.00950525165153747	0.0080394543151078	0.732052071221759	0.122593608742825	0.00777129090856105	0.00635029321788684	0.182240613841596	0.512400373171436	0.0101682851187147	0.0285791229506845	1.09666028398777	0.272041601306487	0.0156471566182583	0.00832793009297539	0.0165091419373478	1.68418593786498	0.48628650514559	0.00832850521436848	0.00876599794625191	0.00816901696092147	0.573934122344218	0.489965049159827	0.00448185010772447	0.00793041536343508	0.848983536670131	0.632572927197339	0.0166508424617739	0.0205669083717864	0.226131415444776	0.471245960543913	0.417503766951281	0.00458667505372962	0.0201256941077456	0.0264172874729223	0.772543350390479	0.0058408778004923	0.011206706092926	0.00993748419036606	0.0046870727928444	0.0234870429812887	0.0215608953445488	0.0114493564140616	0.00745462000074546	0.00780774857405855	0.00732185023155351	0.0109591042758772	0.0110727081471405	0.00791507998628053	0.000925112169850594	0.0100327857104466	0.00738131893624649	0.00328628469084277	0.00251540686706075	0.00172939569149887	0.0417689342556975	0.0300488795106707	0.0413633355393779	0.0485544406017343	0.0167580378731656	0.0223964165733483	0.00881979161237818
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.000618465525185462	0.00118815645644218	0	0	0	0.00121426420446266	0.000828299115376545	0	0	0.00135577134916196	0	0	0	0.000733460466480857	0.00118970429899648	0	0.00116795141322121	0.00107704652302456	0.000724217844727694	0.000626142710446565	0	0	0	0.000640264301103496	0.000634433229074806	0	0	0.00035427324386753	0.0002636783124588	0	0	0	0	0.000914804277624802	0.00352230499638964	0	0.000834411114356043	0.000320191602655029	0	0.0002603929329358	0	0.00113478396550257	0	0	0.0012328024064303	0	0.00109591042758772	0.00237272317438724	0.000879453331808947	0	0.00107494132611928	0	0	0	0	0	0	0	0	0.000798001803484076	0	0.000801799237488925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.000618465525185462	0.00118815645644218	0	0	0	0.00121426420446266	0.000828299115376545	0	0	0.00135577134916196	0	0	0	0.000733460466480857	0.00118970429899648	0	0.00116795141322121	0.00107704652302456	0.000724217844727694	0.000626142710446565	0	0	0	0.000640264301103496	0.000634433229074806	0	0	0.00035427324386753	0.0002636783124588	0	0	0	0	0.000914804277624802	0.00352230499638964	0	0.000834411114356043	0.000320191602655029	0	0.0002603929329358	0	0.00113478396550257	0	0	0.0012328024064303	0	0.00109591042758772	0.00237272317438724	0.000879453331808947	0	0.00107494132611928	0	0	0	0	0	0	0	0	0.000798001803484076	0	0.000801799237488925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0.000618465525185462	0.000950525165153747	0	0	0	0.00121426420446266	0.000828299115376545	0	0	0.00101682851187147	0	0	0	0.000733460466480857	0.000594852149498242	0	0.00116795141322121	0.00107704652302456	0.000724217844727694	0.000626142710446565	0	0	0	0.000640264301103496	0.000634433229074806	0	0	0.00035427324386753	0.0002636783124588	0	0	0	0	0.000914804277624802	0.00352230499638964	0	0.000834411114356043	0	0	0.0002603929329358	0	0.00113478396550257	0	0	0.0012328024064303	0	0.00109591042758772	0.00237272317438724	0.000879453331808947	0	0.00107494132611928	0	0	0	0	0	0	0	0	0.000798001803484076	0	0.000801799237488925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._7400942	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._7400942|t__Unclassified_Actinomyces_sp._7400942	0	0	0	0	0	0.000242852840892533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._canine_oral_taxon_083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._canine_oral_taxon_083|t__Unclassified_Actinomyces_sp._canine_oral_taxon_083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._canine_oral_taxon_374	0	0	0	0	0	0	0	0	0	0.000677885674580982	0	0	0	0	0	0	0.000583975706610605	0.000538523261512281	0	0	0	0	0	0	0	0	0	0.00035427324386753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._canine_oral_taxon_374|t__Unclassified_Actinomyces_sp._canine_oral_taxon_374	0	0	0	0	0	0	0	0	0	0.000677885674580982	0	0	0	0	0	0	0	0.000538523261512281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Unclassified_Actinomyces	0.000618465525185462	0.000950525165153747	0	0	0	0.000971411363570131	0.000828299115376545	0	0	0.000338942837290491	0	0	0	0.000733460466480857	0.000594852149498242	0	0.000583975706610605	0.000538523261512281	0.000724217844727694	0.000626142710446565	0	0	0	0.000640264301103496	0.000634433229074806	0	0	0	0.0002636783124588	0	0	0	0	0.000914804277624802	0.00352230499638964	0	0.000834411114356043	0	0	0.0002603929329358	0	0.00113478396550257	0	0	0.000821868270953532	0	0.00109591042758772	0.00237272317438724	0.000879453331808947	0	0.00107494132611928	0	0	0	0	0	0	0	0	0.000798001803484076	0	0.000801799237488925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Unclassified_Actinomyces|t__	0	0	0	0	0	0.000971411363570131	0	0	0	0.000338942837290491	0	0	0	0.000733460466480857	0.000594852149498242	0	0	0.000538523261512281	0.000724217844727694	0.000626142710446565	0	0	0	0.000640264301103496	0.000634433229074806	0	0	0	0	0	0	0	0	0.000914804277624802	0.00352230499638964	0	0	0	0	0.0002603929329358	0	0.00113478396550257	0	0	0.000821868270953532	0	0.00109591042758772	0	0.000879453331808947	0	0.00107494132611928	0	0	0	0	0	0	0	0	0.000798001803484076	0	0.000801799237488925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Unclassified_Actinomycetaceae	0	0.000237631291288437	0	0	0	0	0	0	0	0.000338942837290491	0	0	0	0	0.000594852149498242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320191602655029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Unclassified_Actinomycetaceae|s__	0	0.000237631291288437	0	0	0	0	0	0	0	0.000338942837290491	0	0	0	0	0.000594852149498242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320191602655029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Unclassified_Actinomycetaceae|s__|t__	0	0	0	0	0	0	0	0	0	0.000338942837290491	0	0	0	0	0.000594852149498242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.199764364634904	0.000712893873865311	0	0.68850739803479	0.111776525618459	0	0.000276099705125515	0.169205170214778	0.477829922855803	0.00169471418645245	0.00989277332908311	1.05758265806012	0.251842619850871	0.000977947288641142	0	0.00412728548433695	1.64330763840224	0.45559067923939	0	0.000626142710446565	0	0.541850848424355	0.461500412970541	0.000640264301103496	0	0.791391671024672	0.595211932076246	0	0.0002636783124588	0.190005542977379	0.44656438161165	0.364138623807132	0	0	0.00352230499638964	0.754568331841789	0	0.000320191602655029	0	0	0.00106759286278585	0.00453913586201027	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399000901742038	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.199764364634904	0.000712893873865311	0	0.68850739803479	0.111776525618459	0	0.000276099705125515	0.169205170214778	0.477829922855803	0.00169471418645245	0.00989277332908311	1.05758265806012	0.251842619850871	0.000977947288641142	0	0.00412728548433695	1.64330763840224	0.45559067923939	0	0.000626142710446565	0	0.541850848424355	0.461500412970541	0.000640264301103496	0	0.791391671024672	0.595211932076246	0	0.0002636783124588	0.190005542977379	0.44656438161165	0.364138623807132	0	0	0.00352230499638964	0.754568331841789	0	0.000320191602655029	0	0	0.00106759286278585	0.00453913586201027	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399000901742038	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	0.199764364634904	0.000475262582576874	0	0.68850739803479	0.11144873522075	0	0.000276099705125515	0.163837634603735	0.477829922855803	0.00169471418645245	0.00989277332908311	1.05651690462573	0.251412854287986	0.000977947288641142	0	0.00412728548433695	1.64330763840224	0.454513632716365	0	0.000626142710446565	0	0.541454758622875	0.461033779590389	0.000640264301103496	0	0.772194382476185	0.59447936354446	0	0.0002636783124588	0.181732442412326	0.445990391403923	0.364138623807132	0	0	0.00352230499638964	0.753038543029135	0	0.000320191602655029	0	0	0.00106759286278585	0.00453913586201027	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399000901742038	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis_ATCC_15703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661975467189186	0.000732568531786149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis_subsp._animalis	0	0	0	0.00045596516426145	0	0	0	0	0	0	0	0.000710502289593628	0	0	0	0	0.00817565989254847	0.00107704652302456	0	0	0	0.000396089801479791	0.000466633380152216	0	0	0	0.000366284265893074	0	0	0	0	0.00313912606730286	0	0	0	0.00114734160949081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis_subsp._animalis|t__Unclassified_Bifidobacterium_animalis_subsp._animalis	0	0	0	0	0	0	0	0	0	0	0	0.000710502289593628	0	0	0	0	0	0.00107704652302456	0	0	0	0.000396089801479791	0	0	0	0	0	0	0	0	0	0.00313912606730286	0	0	0	0.00114734160949081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_choerinum	0	0	0	0.00045596516426145	0	0	0	0	0.000947135625085834	0	0	0.000710502289593628	0.00128929668865634	0	0	0	0	0.00484670935361053	0	0	0	0.00316871841183833	0	0	0	0.000661975467189186	0.00109885279767922	0	0	0	0.000573990207727056	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_choerinum|t__Unclassified_Bifidobacterium_choerinum	0	0	0	0	0	0	0	0	0.000947135625085834	0	0	0.000710502289593628	0	0	0	0	0	0.00484670935361053	0	0	0	0.00316871841183833	0	0	0	0	0	0	0	0	0.000573990207727056	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_kashiwanohense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014651370635723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_minimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002636783124588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0.000255596933859181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264790186875674	0	0	0	0.000827310056505277	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__Unclassified_Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0.000255596933859181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum_subsp._globosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583975706610605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum_subsp._pseudolongum	0	0	0	0.000227982582130725	0	0	0	0	0	0	0	0	0	0	0	0	0.00116795141322121	0	0	0	0	0	0.000933266760304432	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum_subsp._pseudolongum|t__Unclassified_Bifidobacterium_pseudolongum_subsp._pseudolongum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661975467189186	0	0	0	0.000275770018835092	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_reuteri|t__Unclassified_Bifidobacterium_reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382447203163603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_sp._HMLN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000538523261512281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_sp._HMLN12|t__Unclassified_Bifidobacterium_sp._HMLN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000538523261512281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_sp._M45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366284265893074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_thermophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275770018835092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Unclassified_Bifidobacterium	0.199764364634904	0.000475262582576874	0	0.687367485124136	0.11144873522075	0	0.000276099705125515	0.163582037669876	0.476882787230718	0.00169471418645245	0.00989277332908311	1.05474064890174	0.25012355759933	0.000977947288641142	0	0.00412728548433695	1.63338005138986	0.448051353578218	0	0.000626142710446565	0	0.537889950409557	0.459633879449933	0.000640264301103496	0	0.767560554205861	0.588252531024277	0	0	0.18035359231815	0.445416401196196	0.360999497739829	0	0	0.00352230499638964	0.748831623794335	0	0.000320191602655029	0	0	0.00106759286278585	0.00453913586201027	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399000901742038	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Unclassified_Bifidobacterium|t__	0	0	0	0	0.11144873522075	0	0	0.163582037669876	0.476882787230718	0.00169471418645245	0.00989277332908311	1.05474064890174	0	0.000977947288641142	0	0.00412728548433695	0	0.448051353578218	0	0.000626142710446565	0	0.537889950409557	0	0.000640264301103496	0	0	0	0	0	0	0.445416401196196	0.360999497739829	0	0	0.00352230499638964	0.748831623794335	0	0	0	0	0.00106759286278585	0.00453913586201027	0	0	0.000410934135476766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399000901742038	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__swine_fecal_bacterium_RF2C-Pec1	0	0	0	0	0	0	0	0	0	0	0	0.000355251144796814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014651370635723	0	0	0	0	0	0	0	0	0.00152978881265441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__swine_fecal_bacterium_RF2C-Pec1|t__Unclassified_swine_fecal_bacterium_RF2C-Pec1	0	0	0	0	0	0	0	0	0	0	0	0.000355251144796814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152978881265441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
