sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0761	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.57	2|1224|28216|80840|995019|40544	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella|s__	0.6099	0.61806357792602	BIN_UNKNOWN_569_Sutterella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0605	NA	2|1239|186801	NA	0.243	NA	BIN_UNKNOWN_528_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0163	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.52	2|1239|526524|526525|128827	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__|s__	1.0223	1.01039043297298	BIN_UNKNOWN_659_Erysipelotrichaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0659	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.117	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__Onthovivens|s__	0.1544	0.148753138885409	BIN_UNKNOWN_236_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0101	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.89	2|1239|186801|186802|186803	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Clostridium_Q|s__	0.3088	0.316563304659053	BIN_UNKNOWN_663_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0209	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.198	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__CAG-382|g__UBA1752|s__	0.3853	0.396239857616402	BIN_UNKNOWN_546_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0326	NA	2|32066|203490|203491|203492	NA	0.1235	NA	BIN_UNKNOWN_650_Fusobacteriaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0156	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.74	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__HGM11377|s__	0.1249	0.122026967283463	BIN_UNKNOWN_733_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0832	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.196	2|1239|526524|526525|128827|1937008	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella|s__Dubosiella sp004793885	0.5591	0.581523421995265	BIN_UNKNOWN_536_Dubosiella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0348	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.197	2|134625|1921781	k__Bacteria|p__Verrucomicrobiota|c__Kiritimatiellae|o__LD1-PB3|f__Lenti-01|g__RGIG3636|s__	0.2137	0.220239904204461	BIN_UNKNOWN_397_Kiritimatiellae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0343	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.101	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__CAG-272|g__|s__	1.321	1.36022284807042	BIN_UNKNOWN_689_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0909	NA	2|201174|84998|84999|84107|102106	NA	0.1484	NA	BIN_UNKNOWN_794_Collinsella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0210	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.202	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__RGIG1943|s__	0.2364	0.245916066193934	BIN_UNKNOWN_347_Ruminococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0950	NA	2|1224|28216|80840|995019|40544	NA	0.0757	NA	BIN_UNKNOWN_474_Sutterella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0881	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.100	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__RGIG3141|s__	0.6732	0.67991807044321	BIN_UNKNOWN_639_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0188	NA	2|976|200643|1970189|1573805	NA	1.0591	NA	BIN_UNKNOWN_799_Marinifilaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0475	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.189	2|1239|186801|186802|186803|2005355	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalimonas|s__	0.2798	0.271907881675253	BIN_UNKNOWN_665_Faecalimonas
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0695	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.171	2|1239|186801|186802|186807	k__Bacteria|p__Firmicutes_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__UMGS1590|s__UMGS1590 sp900553245	0.1857	0.192358819073258	BIN_UNKNOWN_240_Peptococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0692	NA	2|1239|186801	NA	0.0697	NA	BIN_UNKNOWN_792_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0753	NA	2|203691|203692|136|2845253	NA	0.2615	NA	BIN_UNKNOWN_751_Treponemataceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0073	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.136	2|544448|31969|186332|186333	k__Bacteria|p__Firmicutes|c__Bacilli|o__Acholeplasmatales|f__Anaeroplasmataceae|g__|s__	0.4732	0.4405275453384	BIN_UNKNOWN_204_Anaeroplasmataceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0367	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.93	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-582|s__	0.2045	0.195530949572038	BIN_UNKNOWN_530_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0915	NA	2|1224|1236|135624|83763|83770	NA	0.0607	NA	BIN_UNKNOWN_634_Succinivibrio
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0212	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.131	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__CAG-83|s__	0.105	0.106708459675444	BIN_UNKNOWN_509_Oscillospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0868	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.16	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-533|s__CAG-533 sp004563275	0.2791	0.26239835573726	BIN_UNKNOWN_537_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0043	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.207	2|201174|84998|84999|84107|102106	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp008014645	0.2937	0.296156345600755	BIN_UNKNOWN_572_Collinsella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0177	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.11	2|1239|526524|526525|128827|1918536	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena|s__	0.2796	0.279513494160205	BIN_UNKNOWN_728_Longicatena
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0710	NA	2|1239|91061	NA	0.0072	NA	BIN_UNKNOWN_858_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0332	NA	2|1239|526524|526525|128827|1854458	NA	0.1605	NA	BIN_UNKNOWN_795_Breznakia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0145	NA	2|1239|186801	NA	0.2399	NA	BIN_UNKNOWN_890_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0058	NA	2|203691|203692|136|2791015	NA	0.0976	NA	BIN_UNKNOWN_605_Sphaerochaetaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0971	NA	2|1239|186801|186802|186803	NA	0.496	NA	BIN_UNKNOWN_758_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0484	NA	2|32066|203490|203491|203492	NA	0.3828	NA	BIN_UNKNOWN_865_Fusobacteriaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0938	NA	2|201174|84998|84999|84107|102106	NA	0.4164	NA	BIN_UNKNOWN_706_Collinsella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0221	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.18	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__UBA1709|g__|s__	0.3328	0.316305477038259	BIN_UNKNOWN_228_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0170	NA	2|1239|186801|186802|216572	NA	0.069	NA	BIN_UNKNOWN_567_Oscillospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0191	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.158	2|1239|186801|186802|186803	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Ruminococcus_B|s__	0.9759	0.985957576237344	BIN_UNKNOWN_721_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0965	NA	2|1239|186801|186802|216572|2591381	NA	0.1706	NA	BIN_UNKNOWN_871_Dysosmobacter
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0455	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.1	2|1239|526524|526525|2810280	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Coprobacillaceae|g__MGBC140090|s__	0.1536	0.147723724734458	BIN_UNKNOWN_705_Coprobacillaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0744	NA	2|1239|186801	NA	0.1253	NA	BIN_UNKNOWN_835_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_1019	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.19	2|1239|909932|1843488|909930|904	k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus sp000437815	0.1361	0.139480951588729	BIN_UNKNOWN_606_Acidaminococcus
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0672	NA	2|976|200643|171549|815|816	NA	0.292	NA	BIN_UNKNOWN_779_Bacteroides
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0897	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.15	2|1239|526524|526525|128827|118747	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__	0.1737	0.175379177042854	BIN_UNKNOWN_666_Bulleidia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0595	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.109	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__RGIG3102|s__	0.5752	0.555239089288643	BIN_UNKNOWN_257_Ruminococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0061	NA	2|1239|186801	NA	0.0675	NA	BIN_UNKNOWN_587_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0224	NA	2|976|200643|171549	NA	0.053	NA	BIN_UNKNOWN_683_Bacteroidales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0143	NA	2|203691|203692|136|2791015	NA	0.6745	NA	BIN_UNKNOWN_821_Sphaerochaetaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0908	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.221	2|1224|29547|213849|72293	k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter_B|s__Helicobacter_B canis	0.4476	0.457951669656249	BIN_UNKNOWN_636_Helicobacteraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0517	NA	2|201174|84998|84999|1643824	NA	0.0195	NA	BIN_UNKNOWN_649_Atopobiaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0398	NA	2|1239|186801|186802|186803	NA	0.2799	NA	BIN_UNKNOWN_713_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0940	NA	2|1239|186801	NA	0.0687	NA	BIN_UNKNOWN_468_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0178	NA	2|1239|186801|186802|186807	NA	0.5042	NA	BIN_UNKNOWN_672_Peptococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0099	NA	2|32066|203490|203491|203492	NA	0.0919	NA	BIN_UNKNOWN_830_Fusobacteriaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0406	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.235	2|1224|28216|80840|995019|577310	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella|s__Parasutterella gallistercoris	0.1358	0.141195741946347	BIN_UNKNOWN_493_Parasutterella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0717	NA	2|1239|186801|186802|186803	NA	0.0413	NA	BIN_UNKNOWN_759_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0651	NA	2|1239|186801	NA	0.2872	NA	BIN_UNKNOWN_852_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0790	NA	2|1239|186801|186802|216572|1940255	NA	0.0463	NA	BIN_UNKNOWN_720_Fournierella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_1015	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.107	2|1239|186801|186802|186803|2719313	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__	0.3558	0.366642653174023	BIN_UNKNOWN_812_Enterocloster
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0383	NA	2|1239|909932|1843488|909930	NA	0.5404	NA	BIN_UNKNOWN_619_Acidaminococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0023	NA	2|1239|186801|186802	NA	1.3797	NA	BIN_UNKNOWN_761_Evtepia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0479	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.228	2|1239|186801|186802|186803|1924081	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bariatricus|s__	0.7287	0.749638982152801	BIN_UNKNOWN_686_Bariatricus
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0843	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.47	2|1239|91061	k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__RUG131|s__RUG131 sp900315885	0.2478	0.243651999456487	BIN_UNKNOWN_226_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0617	NA	2|544448	NA	0.0435	NA	BIN_UNKNOWN_651_Malacoplasma
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0509	NA	2|201174|84998|84999|1643824|2082587	NA	0.759	NA	BIN_UNKNOWN_845_Parolsenella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0922	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.127	2|201174|84998|84999|84107|102106	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__	0.1333	0.134248657890167	BIN_UNKNOWN_833_Collinsella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0219	NA	2|1239|91061	NA	0.0627	NA	BIN_UNKNOWN_616_Bacilli
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0078	NA	2|1239|186801|186802|216572|52784	NA	0.118	NA	BIN_UNKNOWN_679_Anaerofilum
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0127	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.13	2|1239|526524|526525|128827	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__|s__	0.2084	0.202893280978341	BIN_UNKNOWN_365_Erysipelotrichaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0375	NA	2|1239|186801	NA	0.3107	NA	BIN_UNKNOWN_774_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0198	NA	2|1239|186801	NA	0.1717	NA	BIN_UNKNOWN_766_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0090	NA	2|1224|28216|80840|119060	NA	0.0328	NA	BIN_UNKNOWN_658_Burkholderiaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0443	NA	2|1239|186801|186802|216572	NA	0.3456	NA	BIN_UNKNOWN_875_Oscillospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0989	NA	2|1224|28221|213115|194924|872	NA	0.0755	NA	BIN_UNKNOWN_737_Desulfovibrio
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0201	NA	2|1239|526524|526525|128827	NA	0.7919	NA	BIN_UNKNOWN_610_Erysipelotrichaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0216	NA	2|1239	NA	0.0738	NA	BIN_UNKNOWN_717_Negativibacillus
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0986	NA	2|1239|186801	NA	0.0673	NA	BIN_UNKNOWN_749_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0448	NA	2|976|200643|171549	NA	0.0252	NA	BIN_UNKNOWN_442_Bacteroidales
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0025	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.36	2|1224|28216|80840|995019|40544	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella|s__	0.2863	0.299218555089533	BIN_UNKNOWN_682_Sutterella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0480	NA	2|1239|91061|186826|81852	NA	0.4518	NA	BIN_UNKNOWN_632_Enterococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0822	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.173	2|1239|91061|186826|33958|2767887	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__	0.795	0.779423798843701	BIN_UNKNOWN_554_Ligilactobacillus
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0422	NA	2|134625|1921781	NA	0.0709	NA	BIN_UNKNOWN_491_Kiritimatiellae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0495	NA	2|32066|203490|203491|203492	NA	0.4454	NA	BIN_UNKNOWN_669_Fusobacteriaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0919	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.32	2|201174|84998|1643822|1643826	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__|s__	0.7541	0.782361152624165	BIN_UNKNOWN_712_Eggerthellaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0921	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.61	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Pseudoscilispira|s__	0.1006	0.102616002435115	BIN_UNKNOWN_261_Oscillospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0202	NA	2|1239|91061|186826|186828|117563	NA	0.7849	NA	BIN_UNKNOWN_855_Granulicatella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0204	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.88	2|1239|526524|526525|128827	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__|s__	0.1596	0.157011221010937	BIN_UNKNOWN_783_Erysipelotrichaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0142	NA	2|1239|186801	NA	0.3801	NA	BIN_UNKNOWN_816_Clostridia
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0972	NA	2|1239|186801|186802|186803	NA	0.0447	NA	BIN_UNKNOWN_710_Lachnospiraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0111	NA	2|976|200643|171549|171552|1283313	NA	0.0569	NA	BIN_UNKNOWN_734_Alloprevotella
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0933	NA	2|1224|29547|213849|72293	NA	0.2563	NA	BIN_UNKNOWN_702_Helicobacteraceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0445	NA	2|1239|909932|1843488|909930	NA	0.037	NA	BIN_UNKNOWN_76_Acidaminococcaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0409	NA	2|976|200643|171549|2005473|2518497	NA	1.113	NA	BIN_UNKNOWN_836_Paramuribaculum
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0180	NA	2|1239|526524|526525|128827	NA	0.0606	NA	BIN_UNKNOWN_49_Erysipelotrichaceae
profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3	sgb_0436	profile.n.300.size.30.0.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_3.bin.142	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__RGIG5472|s__	0.4873	0.505341703352571	BIN_UNKNOWN_600_Oscillospiraceae
